timestamp, system, entity , value (ntu)
1622116930.195, lauv-roald, SmartX, 2.000
1622116930.696, lauv-roald, SmartX, 2.600
1622116931.195, lauv-roald, SmartX, 2.000
1622116931.695, lauv-roald, SmartX, 3.600
1622116932.195, lauv-roald, SmartX, 2.400
1622116932.695, lauv-roald, SmartX, 2.000
1622116933.195, lauv-roald, SmartX, 2.000
1622116933.695, lauv-roald, SmartX, 2.400
1622116934.195, lauv-roald, SmartX, 2.600
1622116934.695, lauv-roald, SmartX, 2.000
1622116935.195, lauv-roald, SmartX, 2.200
1622116935.695, lauv-roald, SmartX, 2.400
1622116936.195, lauv-roald, SmartX, 2.200
1622116936.695, lauv-roald, SmartX, 2.200
1622116937.195, lauv-roald, SmartX, 2.600
1622116937.695, lauv-roald, SmartX, 2.200
1622116938.195, lauv-roald, SmartX, 2.200
1622116938.695, lauv-roald, SmartX, 2.200
1622116939.195, lauv-roald, SmartX, 2.400
1622116939.695, lauv-roald, SmartX, 2.400
1622116940.195, lauv-roald, SmartX, 2.200
1622116940.695, lauv-roald, SmartX, 2.600
1622116941.195, lauv-roald, SmartX, 2.000
1622116941.695, lauv-roald, SmartX, 2.200
1622116942.195, lauv-roald, SmartX, 2.600
1622116942.695, lauv-roald, SmartX, 2.200
1622116943.195, lauv-roald, SmartX, 2.200
1622116943.695, lauv-roald, SmartX, 2.200
1622116944.195, lauv-roald, SmartX, 2.000
1622116944.694, lauv-roald, SmartX, 2.200
1622116945.195, lauv-roald, SmartX, 2.000
1622116945.694, lauv-roald, SmartX, 2.000
1622116946.194, lauv-roald, SmartX, 2.000
1622116946.694, lauv-roald, SmartX, 2.400
1622116947.194, lauv-roald, SmartX, 1.800
1622116947.694, lauv-roald, SmartX, 2.000
1622116948.194, lauv-roald, SmartX, 2.200
1622116948.694, lauv-roald, SmartX, 1.800
1622116949.194, lauv-roald, SmartX, 2.000
1622116949.694, lauv-roald, SmartX, 1.800
1622116950.194, lauv-roald, SmartX, 1.800
1622116950.694, lauv-roald, SmartX, 1.400
1622116951.194, lauv-roald, SmartX, 1.800
1622116951.694, lauv-roald, SmartX, 1.800
1622116952.194, lauv-roald, SmartX, 1.800
1622116952.694, lauv-roald, SmartX, 1.400
1622116953.194, lauv-roald, SmartX, 1.600
1622116953.694, lauv-roald, SmartX, 1.200
1622116954.194, lauv-roald, SmartX, 1.600
1622116954.694, lauv-roald, SmartX, 1.800
1622116955.194, lauv-roald, SmartX, 1.200
1622116955.694, lauv-roald, SmartX, 1.600
1622116956.194, lauv-roald, SmartX, 1.400
1622116956.694, lauv-roald, SmartX, 1.400
1622116957.194, lauv-roald, SmartX, 1.800
1622116957.694, lauv-roald, SmartX, 1.600
1622116958.194, lauv-roald, SmartX, 1.600
1622116958.694, lauv-roald, SmartX, 1.400
1622116959.193, lauv-roald, SmartX, 1.400
1622116959.693, lauv-roald, SmartX, 1.400
1622116960.193, lauv-roald, SmartX, 1.400
1622116960.694, lauv-roald, SmartX, 1.400
1622116961.193, lauv-roald, SmartX, 3.000
1622116961.693, lauv-roald, SmartX, 1.400
1622116962.193, lauv-roald, SmartX, 1.600
1622116962.693, lauv-roald, SmartX, 1.400
1622116963.193, lauv-roald, SmartX, 1.400
1622116963.693, lauv-roald, SmartX, 1.400
1622116964.193, lauv-roald, SmartX, 1.400
1622116964.693, lauv-roald, SmartX, 1.600
1622116965.193, lauv-roald, SmartX, 1.400
1622116965.693, lauv-roald, SmartX, 1.600
1622116966.193, lauv-roald, SmartX, 1.400
1622116966.693, lauv-roald, SmartX, 1.400
1622116967.193, lauv-roald, SmartX, 1.400
1622116967.693, lauv-roald, SmartX, 1.400
1622116968.193, lauv-roald, SmartX, 1.200
1622116968.693, lauv-roald, SmartX, 1.200
1622116969.193, lauv-roald, SmartX, 1.600
1622116969.693, lauv-roald, SmartX, 1.200
1622116970.193, lauv-roald, SmartX, 1.200
1622116970.693, lauv-roald, SmartX, 1.200
1622116971.193, lauv-roald, SmartX, 1.400
1622116971.693, lauv-roald, SmartX, 1.400
1622116972.193, lauv-roald, SmartX, 1.200
1622116972.693, lauv-roald, SmartX, 1.200
1622116973.193, lauv-roald, SmartX, 1.600
1622116973.693, lauv-roald, SmartX, 1.200
1622116974.193, lauv-roald, SmartX, 1.200
1622116974.693, lauv-roald, SmartX, 1.400
1622116975.192, lauv-roald, SmartX, 1.200
1622116975.693, lauv-roald, SmartX, 1.200
1622116976.192, lauv-roald, SmartX, 1.000
1622116976.692, lauv-roald, SmartX, 1.400
1622116977.193, lauv-roald, SmartX, 1.400
1622116977.692, lauv-roald, SmartX, 1.400
1622116978.192, lauv-roald, SmartX, 1.400
1622116978.692, lauv-roald, SmartX, 1.200
1622116979.192, lauv-roald, SmartX, 1.600
1622116979.692, lauv-roald, SmartX, 1.400
1622116980.192, lauv-roald, SmartX, 1.400
1622116980.692, lauv-roald, SmartX, 1.200
1622116981.192, lauv-roald, SmartX, 1.200
1622116981.692, lauv-roald, SmartX, 1.400
1622116982.192, lauv-roald, SmartX, 1.200
1622116982.692, lauv-roald, SmartX, 1.200
1622116983.192, lauv-roald, SmartX, 1.200
1622116983.692, lauv-roald, SmartX, 1.400
1622116984.192, lauv-roald, SmartX, 1.200
1622116984.692, lauv-roald, SmartX, 1.200
1622116985.192, lauv-roald, SmartX, 1.400
1622116985.692, lauv-roald, SmartX, 1.400
1622116986.192, lauv-roald, SmartX, 1.200
1622116986.692, lauv-roald, SmartX, 1.200
1622116987.191, lauv-roald, SmartX, 1.200
1622116987.692, lauv-roald, SmartX, 1.600
1622116988.191, lauv-roald, SmartX, 1.400
1622116988.692, lauv-roald, SmartX, 1.200
1622116989.192, lauv-roald, SmartX, 1.200
1622116989.692, lauv-roald, SmartX, 1.200
1622116990.192, lauv-roald, SmartX, 1.400
1622116990.691, lauv-roald, SmartX, 1.200
1622116991.191, lauv-roald, SmartX, 1.200
1622116991.691, lauv-roald, SmartX, 1.400
1622116992.191, lauv-roald, SmartX, 1.200
1622116992.691, lauv-roald, SmartX, 1.400
1622116993.191, lauv-roald, SmartX, 1.400
1622116993.691, lauv-roald, SmartX, 1.400
1622116994.191, lauv-roald, SmartX, 1.200
1622116994.691, lauv-roald, SmartX, 1.400
1622116995.191, lauv-roald, SmartX, 1.200
1622116995.691, lauv-roald, SmartX, 1.400
1622116996.191, lauv-roald, SmartX, 1.000
1622116996.691, lauv-roald, SmartX, 1.400
1622116997.191, lauv-roald, SmartX, 1.200
1622116997.691, lauv-roald, SmartX, 1.200
1622116998.191, lauv-roald, SmartX, 1.200
1622116998.691, lauv-roald, SmartX, 1.600
1622116999.191, lauv-roald, SmartX, 1.000
1622116999.691, lauv-roald, SmartX, 1.200
1622117000.191, lauv-roald, SmartX, 1.200
1622117000.691, lauv-roald, SmartX, 1.400
1622117001.191, lauv-roald, SmartX, 1.200
1622117001.691, lauv-roald, SmartX, 1.000
1622117002.193, lauv-roald, SmartX, 1.200
1622117002.692, lauv-roald, SmartX, 1.200
1622117003.192, lauv-roald, SmartX, 1.200
1622117003.691, lauv-roald, SmartX, 1.000
1622117004.191, lauv-roald, SmartX, 1.200
1622117004.691, lauv-roald, SmartX, 1.800
1622117005.190, lauv-roald, SmartX, 1.200
1622117005.690, lauv-roald, SmartX, 1.400
1622117006.191, lauv-roald, SmartX, 1.200
1622117006.690, lauv-roald, SmartX, 1.200
1622117007.190, lauv-roald, SmartX, 1.200
1622117007.690, lauv-roald, SmartX, 1.200
1622117008.190, lauv-roald, SmartX, 1.200
1622117008.690, lauv-roald, SmartX, 1.200
1622117009.190, lauv-roald, SmartX, 1.200
1622117009.690, lauv-roald, SmartX, 1.200
1622117010.190, lauv-roald, SmartX, 1.000
1622117010.690, lauv-roald, SmartX, 1.400
1622117011.190, lauv-roald, SmartX, 1.200
1622117011.690, lauv-roald, SmartX, 1.000
1622117012.190, lauv-roald, SmartX, 1.200
1622117012.691, lauv-roald, SmartX, 1.200
1622117013.190, lauv-roald, SmartX, 1.200
1622117013.691, lauv-roald, SmartX, 1.200
1622117014.190, lauv-roald, SmartX, 1.400
1622117014.690, lauv-roald, SmartX, 1.200
1622117015.190, lauv-roald, SmartX, 1.200
1622117015.690, lauv-roald, SmartX, 1.200
1622117016.190, lauv-roald, SmartX, 1.200
1622117016.690, lauv-roald, SmartX, 1.000
1622117017.190, lauv-roald, SmartX, 1.200
1622117017.690, lauv-roald, SmartX, 1.200
1622117018.190, lauv-roald, SmartX, 1.000
1622117018.690, lauv-roald, SmartX, 1.000
1622117019.190, lauv-roald, SmartX, 1.200
1622117019.689, lauv-roald, SmartX, 1.800
1622117020.190, lauv-roald, SmartX, 1.200
1622117020.690, lauv-roald, SmartX, 1.200
1622117021.189, lauv-roald, SmartX, 1.200
1622117021.689, lauv-roald, SmartX, 1.200
1622117022.189, lauv-roald, SmartX, 1.000
1622117022.689, lauv-roald, SmartX, 1.200
1622117023.189, lauv-roald, SmartX, 1.200
1622117023.689, lauv-roald, SmartX, 1.200
1622117024.189, lauv-roald, SmartX, 1.000
1622117024.689, lauv-roald, SmartX, 1.200
1622117025.189, lauv-roald, SmartX, 1.400
1622117025.689, lauv-roald, SmartX, 1.400
1622117026.189, lauv-roald, SmartX, 1.200
1622117026.689, lauv-roald, SmartX, 1.200
1622117027.189, lauv-roald, SmartX, 1.800
1622117027.689, lauv-roald, SmartX, 1.200
1622117028.189, lauv-roald, SmartX, 2.600
1622117028.689, lauv-roald, SmartX, 1.000
1622117029.189, lauv-roald, SmartX, 1.200
1622117029.689, lauv-roald, SmartX, 0.800
1622117030.189, lauv-roald, SmartX, 1.000
1622117030.689, lauv-roald, SmartX, 1.000
1622117031.189, lauv-roald, SmartX, 1.200
1622117031.689, lauv-roald, SmartX, 1.000
1622117032.189, lauv-roald, SmartX, 1.000
1622117032.688, lauv-roald, SmartX, 1.000
1622117033.188, lauv-roald, SmartX, 1.000
1622117033.688, lauv-roald, SmartX, 1.200
1622117034.188, lauv-roald, SmartX, 1.600
1622117034.688, lauv-roald, SmartX, 0.800
1622117035.188, lauv-roald, SmartX, 1.000
1622117035.688, lauv-roald, SmartX, 1.000
1622117036.188, lauv-roald, SmartX, 0.800
1622117036.688, lauv-roald, SmartX, 1.000
1622117037.188, lauv-roald, SmartX, 1.000
1622117037.688, lauv-roald, SmartX, 1.000
1622117038.188, lauv-roald, SmartX, 1.200
1622117038.688, lauv-roald, SmartX, 1.400
1622117039.188, lauv-roald, SmartX, 1.200
1622117039.688, lauv-roald, SmartX, 1.400
1622117040.188, lauv-roald, SmartX, 1.000
1622117040.688, lauv-roald, SmartX, 1.000
1622117041.188, lauv-roald, SmartX, 1.200
1622117041.688, lauv-roald, SmartX, 1.600
1622117042.188, lauv-roald, SmartX, 1.000
1622117042.688, lauv-roald, SmartX, 1.000
1622117043.188, lauv-roald, SmartX, 1.000
1622117043.688, lauv-roald, SmartX, 1.000
1622117044.188, lauv-roald, SmartX, 1.000
1622117044.688, lauv-roald, SmartX, 1.600
1622117045.188, lauv-roald, SmartX, 1.000
1622117045.688, lauv-roald, SmartX, 1.200
1622117046.188, lauv-roald, SmartX, 1.400
1622117046.688, lauv-roald, SmartX, 1.200
1622117047.187, lauv-roald, SmartX, 1.800
1622117047.688, lauv-roald, SmartX, 1.200
1622117048.188, lauv-roald, SmartX, 1.200
1622117048.688, lauv-roald, SmartX, 1.200
1622117049.187, lauv-roald, SmartX, 1.200
1622117049.688, lauv-roald, SmartX, 1.000
1622117050.187, lauv-roald, SmartX, 1.200
1622117050.687, lauv-roald, SmartX, 1.200
1622117051.187, lauv-roald, SmartX, 1.200
1622117051.687, lauv-roald, SmartX, 1.000
1622117052.187, lauv-roald, SmartX, 1.000
1622117052.687, lauv-roald, SmartX, 1.000
1622117053.187, lauv-roald, SmartX, 1.200
1622117053.687, lauv-roald, SmartX, 1.800
1622117054.187, lauv-roald, SmartX, 1.200
1622117054.687, lauv-roald, SmartX, 1.400
1622117055.187, lauv-roald, SmartX, 1.000
1622117055.687, lauv-roald, SmartX, 1.200
1622117056.187, lauv-roald, SmartX, 1.200
1622117056.687, lauv-roald, SmartX, 1.200
1622117057.187, lauv-roald, SmartX, 1.000
1622117057.687, lauv-roald, SmartX, 1.600
1622117058.187, lauv-roald, SmartX, 1.200
1622117058.687, lauv-roald, SmartX, 1.200
1622117059.187, lauv-roald, SmartX, 1.200
1622117059.687, lauv-roald, SmartX, 1.200
1622117060.187, lauv-roald, SmartX, 1.200
1622117060.686, lauv-roald, SmartX, 1.200
1622117061.186, lauv-roald, SmartX, 1.200
1622117061.686, lauv-roald, SmartX, 1.000
1622117062.186, lauv-roald, SmartX, 1.800
1622117062.686, lauv-roald, SmartX, 1.200
1622117063.186, lauv-roald, SmartX, 1.400
1622117063.686, lauv-roald, SmartX, 1.200
1622117064.186, lauv-roald, SmartX, 1.400
1622117064.686, lauv-roald, SmartX, 1.200
1622117065.186, lauv-roald, SmartX, 1.800
1622117065.686, lauv-roald, SmartX, 1.200
1622117066.186, lauv-roald, SmartX, 1.400
1622117066.686, lauv-roald, SmartX, 1.400
1622117067.186, lauv-roald, SmartX, 1.600
1622117067.686, lauv-roald, SmartX, 1.600
1622117068.186, lauv-roald, SmartX, 1.600
1622117068.686, lauv-roald, SmartX, 1.600
1622117069.186, lauv-roald, SmartX, 1.400
1622117069.686, lauv-roald, SmartX, 1.200
1622117070.186, lauv-roald, SmartX, 1.600
1622117070.686, lauv-roald, SmartX, 1.400
1622117071.186, lauv-roald, SmartX, 1.600
1622117071.686, lauv-roald, SmartX, 1.600
1622117072.186, lauv-roald, SmartX, 2.000
1622117072.686, lauv-roald, SmartX, 1.400
1622117073.186, lauv-roald, SmartX, 1.400
1622117073.686, lauv-roald, SmartX, 3.000
1622117074.186, lauv-roald, SmartX, 1.400
1622117074.686, lauv-roald, SmartX, 1.600
1622117075.186, lauv-roald, SmartX, 1.600
1622117075.686, lauv-roald, SmartX, 1.400
1622117076.185, lauv-roald, SmartX, 1.600
1622117076.686, lauv-roald, SmartX, 2.000
1622117077.185, lauv-roald, SmartX, 1.600
1622117077.685, lauv-roald, SmartX, 1.200
1622117078.185, lauv-roald, SmartX, 1.600
1622117078.685, lauv-roald, SmartX, 1.400
1622117079.185, lauv-roald, SmartX, 1.800
1622117079.686, lauv-roald, SmartX, 1.800
1622117080.185, lauv-roald, SmartX, 1.600
1622117080.685, lauv-roald, SmartX, 1.800
1622117081.185, lauv-roald, SmartX, 1.400
1622117081.685, lauv-roald, SmartX, 2.000
1622117082.185, lauv-roald, SmartX, 2.200
1622117082.685, lauv-roald, SmartX, 1.800
1622117083.185, lauv-roald, SmartX, 1.600
1622117083.685, lauv-roald, SmartX, 1.800
1622117084.185, lauv-roald, SmartX, 1.800
1622117084.685, lauv-roald, SmartX, 1.600
1622117085.185, lauv-roald, SmartX, 2.200
1622117085.685, lauv-roald, SmartX, 1.800
1622117086.185, lauv-roald, SmartX, 1.600
1622117086.685, lauv-roald, SmartX, 2.600
1622117087.185, lauv-roald, SmartX, 1.800
1622117087.685, lauv-roald, SmartX, 1.600
1622117088.185, lauv-roald, SmartX, 3.000
1622117088.684, lauv-roald, SmartX, 2.000
1622117089.184, lauv-roald, SmartX, 1.800
1622117089.684, lauv-roald, SmartX, 2.000
1622117090.184, lauv-roald, SmartX, 1.800
1622117090.684, lauv-roald, SmartX, 2.000
1622117091.184, lauv-roald, SmartX, 1.600
1622117091.684, lauv-roald, SmartX, 2.000
1622117092.184, lauv-roald, SmartX, 1.800
1622117092.684, lauv-roald, SmartX, 1.800
1622117093.184, lauv-roald, SmartX, 2.200
1622117093.684, lauv-roald, SmartX, 2.000
1622117094.184, lauv-roald, SmartX, 2.200
1622117094.684, lauv-roald, SmartX, 2.400
1622117095.184, lauv-roald, SmartX, 1.800
1622117095.684, lauv-roald, SmartX, 3.400
1622117096.184, lauv-roald, SmartX, -0.000
1622117096.684, lauv-roald, SmartX, 1.800
1622117097.184, lauv-roald, SmartX, 2.200
1622117097.684, lauv-roald, SmartX, 2.200
1622117098.184, lauv-roald, SmartX, 2.200
1622117098.684, lauv-roald, SmartX, 2.200
1622117099.184, lauv-roald, SmartX, 2.600
1622117099.683, lauv-roald, SmartX, 2.600
1622117100.184, lauv-roald, SmartX, 2.000
1622117100.683, lauv-roald, SmartX, 2.000
1622117101.183, lauv-roald, SmartX, 1.800
1622117101.683, lauv-roald, SmartX, 1.800
1622117102.183, lauv-roald, SmartX, 2.000
1622117102.683, lauv-roald, SmartX, 2.000
1622117103.183, lauv-roald, SmartX, 2.200
1622117103.683, lauv-roald, SmartX, 2.600
1622117104.183, lauv-roald, SmartX, 2.800
1622117104.683, lauv-roald, SmartX, 0.200
1622117105.183, lauv-roald, SmartX, 2.600
1622117105.683, lauv-roald, SmartX, 2.000
1622117106.183, lauv-roald, SmartX, 2.200
1622117106.683, lauv-roald, SmartX, 3.400
1622117107.183, lauv-roald, SmartX, 1.800
1622117107.684, lauv-roald, SmartX, 2.400
1622117108.183, lauv-roald, SmartX, 2.000
1622117108.684, lauv-roald, SmartX, 2.000
1622117109.183, lauv-roald, SmartX, 1.800
1622117109.683, lauv-roald, SmartX, 2.200
1622117110.183, lauv-roald, SmartX, 2.200
1622117110.683, lauv-roald, SmartX, 1.800
1622117111.183, lauv-roald, SmartX, 1.200
1622117111.683, lauv-roald, SmartX, 1.800
1622117112.183, lauv-roald, SmartX, 2.600
1622117112.683, lauv-roald, SmartX, 2.800
1622117113.183, lauv-roald, SmartX, 2.400
1622117113.683, lauv-roald, SmartX, 2.000
1622117114.183, lauv-roald, SmartX, 2.600
1622117114.683, lauv-roald, SmartX, 0.200
1622117115.183, lauv-roald, SmartX, 2.000
1622117115.683, lauv-roald, SmartX, 2.000
1622117116.183, lauv-roald, SmartX, 2.000
1622117116.683, lauv-roald, SmartX, 1.800
1622117117.183, lauv-roald, SmartX, 2.000
1622117117.682, lauv-roald, SmartX, 1.800
1622117118.183, lauv-roald, SmartX, 1.800
1622117118.682, lauv-roald, SmartX, 2.400
1622117119.182, lauv-roald, SmartX, 0.200
1622117119.682, lauv-roald, SmartX, 2.400
1622117120.182, lauv-roald, SmartX, 3.000
1622117120.682, lauv-roald, SmartX, 2.000
1622117121.182, lauv-roald, SmartX, 2.200
1622117121.682, lauv-roald, SmartX, 1.200
1622117122.182, lauv-roald, SmartX, 3.600
1622117122.682, lauv-roald, SmartX, 2.800
1622117123.182, lauv-roald, SmartX, 2.200
1622117123.682, lauv-roald, SmartX, 2.200
1622117124.182, lauv-roald, SmartX, 1.800
1622117124.682, lauv-roald, SmartX, 2.000
1622117125.182, lauv-roald, SmartX, 2.600
1622117125.682, lauv-roald, SmartX, 1.800
1622117126.182, lauv-roald, SmartX, 2.200
1622117126.682, lauv-roald, SmartX, 2.200
1622117127.182, lauv-roald, SmartX, 2.200
1622117127.682, lauv-roald, SmartX, 1.800
1622117128.182, lauv-roald, SmartX, 2.000
1622117128.682, lauv-roald, SmartX, 2.400
1622117129.182, lauv-roald, SmartX, 2.200
1622117129.682, lauv-roald, SmartX, 2.600
1622117130.182, lauv-roald, SmartX, 2.400
1622117130.682, lauv-roald, SmartX, 1.600
1622117131.182, lauv-roald, SmartX, 2.200
1622117131.682, lauv-roald, SmartX, 1.800
1622117132.182, lauv-roald, SmartX, 2.000
1622117132.682, lauv-roald, SmartX, 2.200
1622117133.182, lauv-roald, SmartX, 2.600
1622117133.681, lauv-roald, SmartX, 2.000
1622117134.181, lauv-roald, SmartX, 2.000
1622117134.681, lauv-roald, SmartX, 2.600
1622117135.181, lauv-roald, SmartX, 2.000
1622117135.681, lauv-roald, SmartX, 1.800
1622117136.181, lauv-roald, SmartX, 2.800
1622117136.681, lauv-roald, SmartX, 3.400
1622117137.181, lauv-roald, SmartX, 1.800
1622117137.681, lauv-roald, SmartX, 3.600
1622117138.181, lauv-roald, SmartX, 2.800
1622117138.681, lauv-roald, SmartX, 3.200
1622117139.181, lauv-roald, SmartX, 2.200
1622117139.681, lauv-roald, SmartX, 2.200
1622117140.181, lauv-roald, SmartX, 2.200
1622117140.681, lauv-roald, SmartX, 2.400
1622117141.181, lauv-roald, SmartX, 2.000
1622117141.681, lauv-roald, SmartX, 2.000
1622117142.181, lauv-roald, SmartX, 2.000
1622117142.681, lauv-roald, SmartX, 2.200
1622117143.181, lauv-roald, SmartX, 2.200
1622117143.681, lauv-roald, SmartX, 1.800
1622117144.180, lauv-roald, SmartX, 1.400
1622117144.680, lauv-roald, SmartX, 2.200
1622117145.180, lauv-roald, SmartX, 2.200
1622117145.680, lauv-roald, SmartX, 1.800
1622117146.180, lauv-roald, SmartX, 2.000
1622117146.680, lauv-roald, SmartX, 2.600
1622117147.180, lauv-roald, SmartX, 2.200
1622117147.680, lauv-roald, SmartX, 3.400
1622117148.180, lauv-roald, SmartX, 3.000
1622117148.680, lauv-roald, SmartX, 3.000
1622117149.180, lauv-roald, SmartX, 3.000
1622117149.680, lauv-roald, SmartX, 2.400
1622117150.180, lauv-roald, SmartX, 1.400
1622117150.680, lauv-roald, SmartX, 2.200
1622117151.180, lauv-roald, SmartX, 2.200
1622117151.680, lauv-roald, SmartX, 1.800
1622117152.180, lauv-roald, SmartX, 2.000
1622117152.680, lauv-roald, SmartX, 1.800
1622117153.180, lauv-roald, SmartX, 2.600
1622117153.680, lauv-roald, SmartX, 2.200
1622117154.180, lauv-roald, SmartX, 2.000
1622117154.680, lauv-roald, SmartX, 2.200
1622117155.180, lauv-roald, SmartX, 1.800
1622117155.680, lauv-roald, SmartX, 2.400
1622117156.179, lauv-roald, SmartX, 1.800
1622117156.680, lauv-roald, SmartX, 2.000
1622117157.180, lauv-roald, SmartX, 2.200
1622117157.680, lauv-roald, SmartX, 2.200
1622117158.180, lauv-roald, SmartX, 2.400
1622117158.680, lauv-roald, SmartX, 2.000
1622117159.180, lauv-roald, SmartX, 2.600
1622117159.679, lauv-roald, SmartX, 2.000
1622117160.179, lauv-roald, SmartX, 2.000
1622117160.679, lauv-roald, SmartX, 2.000
1622117161.179, lauv-roald, SmartX, 1.800
1622117161.679, lauv-roald, SmartX, 2.400
1622117162.179, lauv-roald, SmartX, 3.000
1622117162.679, lauv-roald, SmartX, 2.400
1622117163.179, lauv-roald, SmartX, 2.400
1622117163.679, lauv-roald, SmartX, 2.800
1622117164.179, lauv-roald, SmartX, 2.200
1622117164.679, lauv-roald, SmartX, 2.200
1622117165.179, lauv-roald, SmartX, 2.200
1622117165.679, lauv-roald, SmartX, 2.000
1622117166.179, lauv-roald, SmartX, 3.600
1622117166.679, lauv-roald, SmartX, 2.600
1622117167.179, lauv-roald, SmartX, 2.400
1622117167.679, lauv-roald, SmartX, 2.400
1622117168.179, lauv-roald, SmartX, 1.800
1622117168.679, lauv-roald, SmartX, 2.400
1622117169.179, lauv-roald, SmartX, 2.400
1622117169.679, lauv-roald, SmartX, 2.000
1622117170.179, lauv-roald, SmartX, 2.200
1622117170.679, lauv-roald, SmartX, 2.200
1622117171.179, lauv-roald, SmartX, 2.200
1622117171.679, lauv-roald, SmartX, 2.200
1622117172.179, lauv-roald, SmartX, 2.000
1622117172.679, lauv-roald, SmartX, 1.800
1622117173.179, lauv-roald, SmartX, 3.400
1622117173.679, lauv-roald, SmartX, 2.200
1622117174.179, lauv-roald, SmartX, 2.200
1622117174.679, lauv-roald, SmartX, 2.000
1622117175.179, lauv-roald, SmartX, 2.000
1622117175.678, lauv-roald, SmartX, 2.200
1622117176.178, lauv-roald, SmartX, 2.000
1622117176.679, lauv-roald, SmartX, 2.000
1622117177.178, lauv-roald, SmartX, 1.400
1622117177.678, lauv-roald, SmartX, 2.000
1622117178.178, lauv-roald, SmartX, 2.000
1622117178.678, lauv-roald, SmartX, 2.200
1622117179.178, lauv-roald, SmartX, 2.200
1622117179.678, lauv-roald, SmartX, 2.000
1622117180.178, lauv-roald, SmartX, 2.200
1622117180.678, lauv-roald, SmartX, 2.400
1622117181.178, lauv-roald, SmartX, 1.800
1622117181.678, lauv-roald, SmartX, 2.000
1622117182.178, lauv-roald, SmartX, 2.400
1622117182.678, lauv-roald, SmartX, 2.600
1622117183.178, lauv-roald, SmartX, 2.200
1622117183.678, lauv-roald, SmartX, 2.400
1622117184.178, lauv-roald, SmartX, 2.000
1622117184.678, lauv-roald, SmartX, 2.400
1622117185.178, lauv-roald, SmartX, 2.000
1622117185.678, lauv-roald, SmartX, 2.600
1622117186.178, lauv-roald, SmartX, 1.800
1622117186.678, lauv-roald, SmartX, 2.200
1622117187.178, lauv-roald, SmartX, 2.600
1622117187.678, lauv-roald, SmartX, 2.800
1622117188.178, lauv-roald, SmartX, 2.000
1622117188.678, lauv-roald, SmartX, 2.000
1622117189.178, lauv-roald, SmartX, 3.600
1622117189.678, lauv-roald, SmartX, 2.000
1622117190.178, lauv-roald, SmartX, 2.600
1622117190.678, lauv-roald, SmartX, 2.600
1622117191.178, lauv-roald, SmartX, 1.800
1622117191.678, lauv-roald, SmartX, 2.000
1622117192.178, lauv-roald, SmartX, 2.200
1622117192.678, lauv-roald, SmartX, 2.200
1622117193.178, lauv-roald, SmartX, 2.200
1622117193.678, lauv-roald, SmartX, 2.000
1622117194.177, lauv-roald, SmartX, 2.000
1622117194.677, lauv-roald, SmartX, 2.400
1622117195.177, lauv-roald, SmartX, 2.200
1622117195.677, lauv-roald, SmartX, 2.000
1622117196.177, lauv-roald, SmartX, 1.800
1622117196.677, lauv-roald, SmartX, 1.600
1622117197.177, lauv-roald, SmartX, 1.800
1622117197.677, lauv-roald, SmartX, 0.800
1622117198.177, lauv-roald, SmartX, 1.800
1622117198.677, lauv-roald, SmartX, 2.400
1622117199.177, lauv-roald, SmartX, 2.400
1622117199.677, lauv-roald, SmartX, 2.200
1622117200.177, lauv-roald, SmartX, 2.000
1622117200.677, lauv-roald, SmartX, 2.000
1622117201.177, lauv-roald, SmartX, 1.800
1622117201.677, lauv-roald, SmartX, 2.200
1622117202.177, lauv-roald, SmartX, 2.200
1622117202.677, lauv-roald, SmartX, 2.600
1622117203.177, lauv-roald, SmartX, 2.200
1622117203.677, lauv-roald, SmartX, 2.200
1622117204.177, lauv-roald, SmartX, 2.000
1622117204.677, lauv-roald, SmartX, 2.000
1622117205.177, lauv-roald, SmartX, 2.000
1622117205.677, lauv-roald, SmartX, 2.200
1622117206.177, lauv-roald, SmartX, 2.200
1622117206.676, lauv-roald, SmartX, 2.400
1622117207.176, lauv-roald, SmartX, 2.000
1622117207.676, lauv-roald, SmartX, 2.200
1622117208.176, lauv-roald, SmartX, 2.200
1622117208.676, lauv-roald, SmartX, 2.400
1622117209.176, lauv-roald, SmartX, 4.000
1622117209.676, lauv-roald, SmartX, 2.000
1622117210.176, lauv-roald, SmartX, 2.800
1622117210.676, lauv-roald, SmartX, 2.800
1622117211.176, lauv-roald, SmartX, 2.600
1622117211.676, lauv-roald, SmartX, 2.400
1622117212.176, lauv-roald, SmartX, 2.000
1622117212.676, lauv-roald, SmartX, 2.200
1622117213.176, lauv-roald, SmartX, 2.600
1622117213.676, lauv-roald, SmartX, 3.000
1622117214.176, lauv-roald, SmartX, 2.400
1622117214.676, lauv-roald, SmartX, 2.600
1622117215.176, lauv-roald, SmartX, 2.200
1622117215.676, lauv-roald, SmartX, 2.000
1622117216.176, lauv-roald, SmartX, 2.200
1622117216.676, lauv-roald, SmartX, 2.400
1622117217.176, lauv-roald, SmartX, 2.400
1622117217.676, lauv-roald, SmartX, 2.200
1622117218.176, lauv-roald, SmartX, 2.400
1622117218.676, lauv-roald, SmartX, 2.400
1622117219.176, lauv-roald, SmartX, 2.400
1622117219.676, lauv-roald, SmartX, 2.200
1622117220.175, lauv-roald, SmartX, 2.200
1622117220.675, lauv-roald, SmartX, 2.000
