timestamp, system, entity , value (s/m)
1622104476.538, lauv-roald, SmartX, 2.272
1622104477.037, lauv-roald, SmartX, 2.427
1622104477.538, lauv-roald, SmartX, 2.474
1622104478.037, lauv-roald, SmartX, 2.407
1622104478.538, lauv-roald, SmartX, 2.235
1622104479.037, lauv-roald, SmartX, 2.053
1622104479.537, lauv-roald, SmartX, 1.929
1622104480.037, lauv-roald, SmartX, 1.937
1622104480.537, lauv-roald, SmartX, 2.110
1622104481.037, lauv-roald, SmartX, 2.364
1622104481.537, lauv-roald, SmartX, 2.662
1622104482.037, lauv-roald, SmartX, 2.813
1622104482.537, lauv-roald, SmartX, 2.867
1622104483.037, lauv-roald, SmartX, 2.676
1622104483.537, lauv-roald, SmartX, 2.484
1622104484.037, lauv-roald, SmartX, 1.981
1622104484.537, lauv-roald, SmartX, 1.824
1622104485.036, lauv-roald, SmartX, 1.751
1622104485.536, lauv-roald, SmartX, 1.776
1622104486.037, lauv-roald, SmartX, 2.098
1622104486.537, lauv-roald, SmartX, 2.354
1622104487.037, lauv-roald, SmartX, 2.635
1622104487.537, lauv-roald, SmartX, 2.813
1622104488.037, lauv-roald, SmartX, 2.565
1622104488.537, lauv-roald, SmartX, 2.037
1622104489.037, lauv-roald, SmartX, 1.886
1622104489.537, lauv-roald, SmartX, 1.850
1622104490.036, lauv-roald, SmartX, 1.880
1622104490.536, lauv-roald, SmartX, 2.510
1622104491.036, lauv-roald, SmartX, 2.582
1622104491.536, lauv-roald, SmartX, 2.775
1622104492.036, lauv-roald, SmartX, 2.778
1622104492.537, lauv-roald, SmartX, 2.592
1622104493.037, lauv-roald, SmartX, 2.281
1622104493.537, lauv-roald, SmartX, 1.875
1622104494.036, lauv-roald, SmartX, 1.769
1622104494.536, lauv-roald, SmartX, 1.621
1622104495.036, lauv-roald, SmartX, 1.618
1622104495.536, lauv-roald, SmartX, 1.625
1622104496.036, lauv-roald, SmartX, 1.945
1622104496.536, lauv-roald, SmartX, 2.324
1622104497.036, lauv-roald, SmartX, 2.619
1622104497.536, lauv-roald, SmartX, 2.600
1622104498.036, lauv-roald, SmartX, 2.267
1622104498.536, lauv-roald, SmartX, 2.117
1622104499.036, lauv-roald, SmartX, 2.040
1622104499.536, lauv-roald, SmartX, 1.949
1622104500.036, lauv-roald, SmartX, 2.036
1622104500.536, lauv-roald, SmartX, 2.324
1622104501.036, lauv-roald, SmartX, 2.618
1622104501.536, lauv-roald, SmartX, 2.705
1622104502.036, lauv-roald, SmartX, 2.576
1622104502.536, lauv-roald, SmartX, 1.991
1622104503.035, lauv-roald, SmartX, 1.709
1622104503.535, lauv-roald, SmartX, 1.703
1622104504.036, lauv-roald, SmartX, 1.970
1622104504.536, lauv-roald, SmartX, 2.150
1622104505.036, lauv-roald, SmartX, 2.468
1622104505.536, lauv-roald, SmartX, 2.309
1622104506.036, lauv-roald, SmartX, 1.968
1622104506.535, lauv-roald, SmartX, 1.672
1622104507.035, lauv-roald, SmartX, 1.423
1622104507.535, lauv-roald, SmartX, 1.357
1622104508.035, lauv-roald, SmartX, 1.413
1622104508.535, lauv-roald, SmartX, 2.101
1622104509.035, lauv-roald, SmartX, 2.513
1622104509.535, lauv-roald, SmartX, 2.654
1622104510.036, lauv-roald, SmartX, 2.264
1622104510.535, lauv-roald, SmartX, 1.986
1622104511.035, lauv-roald, SmartX, 1.550
1622104511.535, lauv-roald, SmartX, 1.426
1622104512.035, lauv-roald, SmartX, 1.386
1622104512.535, lauv-roald, SmartX, 1.422
1622104513.035, lauv-roald, SmartX, 1.839
1622104513.535, lauv-roald, SmartX, 2.363
1622104514.035, lauv-roald, SmartX, 2.614
1622104514.535, lauv-roald, SmartX, 2.349
1622104515.035, lauv-roald, SmartX, 1.931
1622104515.535, lauv-roald, SmartX, 1.757
1622104516.034, lauv-roald, SmartX, 1.576
1622104516.535, lauv-roald, SmartX, 1.444
1622104517.034, lauv-roald, SmartX, 1.680
1622104517.535, lauv-roald, SmartX, 2.094
1622104518.035, lauv-roald, SmartX, 2.097
1622104518.535, lauv-roald, SmartX, 1.880
1622104519.034, lauv-roald, SmartX, 1.645
1622104519.534, lauv-roald, SmartX, 1.408
1622104520.034, lauv-roald, SmartX, 1.311
1622104520.534, lauv-roald, SmartX, 1.280
1622104521.034, lauv-roald, SmartX, 1.491
1622104521.535, lauv-roald, SmartX, 1.923
1622104522.034, lauv-roald, SmartX, 2.213
1622104522.535, lauv-roald, SmartX, 2.213
1622104523.035, lauv-roald, SmartX, 1.847
1622104523.534, lauv-roald, SmartX, 1.646
1622104524.034, lauv-roald, SmartX, 1.472
1622104524.534, lauv-roald, SmartX, 1.385
1622104525.034, lauv-roald, SmartX, 1.296
1622104525.534, lauv-roald, SmartX, 1.302
1622104526.034, lauv-roald, SmartX, 2.230
1622104526.535, lauv-roald, SmartX, 2.370
1622104527.034, lauv-roald, SmartX, 2.437
1622104527.534, lauv-roald, SmartX, 2.283
1622104528.034, lauv-roald, SmartX, 2.034
1622104528.534, lauv-roald, SmartX, 1.751
1622104529.033, lauv-roald, SmartX, 1.574
1622104529.534, lauv-roald, SmartX, 1.417
1622104530.034, lauv-roald, SmartX, 1.412
1622104530.533, lauv-roald, SmartX, 1.435
1622104531.034, lauv-roald, SmartX, 1.424
1622104531.534, lauv-roald, SmartX, 1.366
1622104532.033, lauv-roald, SmartX, 1.284
1622104532.533, lauv-roald, SmartX, 1.277
1622104533.033, lauv-roald, SmartX, 1.322
1622104533.533, lauv-roald, SmartX, 1.355
1622104534.033, lauv-roald, SmartX, 1.345
1622104534.533, lauv-roald, SmartX, 1.297
1622104535.033, lauv-roald, SmartX, 1.218
1622104535.533, lauv-roald, SmartX, 1.125
1622104536.033, lauv-roald, SmartX, 1.088
1622104536.533, lauv-roald, SmartX, 1.076
1622104537.033, lauv-roald, SmartX, 1.100
1622104537.533, lauv-roald, SmartX, 1.148
1622104538.033, lauv-roald, SmartX, 1.182
1622104538.533, lauv-roald, SmartX, 1.177
1622104539.033, lauv-roald, SmartX, 1.113
1622104539.533, lauv-roald, SmartX, 1.010
1622104540.033, lauv-roald, SmartX, 1.008
1622104540.533, lauv-roald, SmartX, 1.050
1622104541.033, lauv-roald, SmartX, 1.052
1622104541.533, lauv-roald, SmartX, 0.935
1622104542.034, lauv-roald, SmartX, 0.757
1622104542.533, lauv-roald, SmartX, 0.631
1622104543.033, lauv-roald, SmartX, 0.661
1622104543.533, lauv-roald, SmartX, 0.765
1622104544.033, lauv-roald, SmartX, 1.084
1622104544.533, lauv-roald, SmartX, 1.385
1622104545.033, lauv-roald, SmartX, 1.500
1622104545.532, lauv-roald, SmartX, 1.549
1622104546.032, lauv-roald, SmartX, 1.423
1622104546.532, lauv-roald, SmartX, 1.008
1622104547.032, lauv-roald, SmartX, 0.708
1622104547.532, lauv-roald, SmartX, 0.650
1622104548.032, lauv-roald, SmartX, 0.638
1622104548.532, lauv-roald, SmartX, 0.655
1622104549.032, lauv-roald, SmartX, 0.796
1622104549.532, lauv-roald, SmartX, 0.985
1622104550.032, lauv-roald, SmartX, 1.281
1622104550.532, lauv-roald, SmartX, 1.422
1622104551.032, lauv-roald, SmartX, 1.413
1622104551.532, lauv-roald, SmartX, 1.263
1622104552.032, lauv-roald, SmartX, 1.030
1622104552.532, lauv-roald, SmartX, 0.849
1622104553.032, lauv-roald, SmartX, 0.743
1622104553.532, lauv-roald, SmartX, 0.620
1622104554.032, lauv-roald, SmartX, 0.605
1622104554.532, lauv-roald, SmartX, 0.736
1622104555.032, lauv-roald, SmartX, 1.004
1622104555.532, lauv-roald, SmartX, 1.154
1622104556.032, lauv-roald, SmartX, 1.171
1622104556.532, lauv-roald, SmartX, 0.874
1622104557.032, lauv-roald, SmartX, 0.649
1622104557.532, lauv-roald, SmartX, 0.614
1622104558.032, lauv-roald, SmartX, 0.601
1622104558.532, lauv-roald, SmartX, 0.731
1622104559.032, lauv-roald, SmartX, 0.819
1622104559.531, lauv-roald, SmartX, 0.931
1622104560.031, lauv-roald, SmartX, 0.926
1622104560.532, lauv-roald, SmartX, 0.826
1622104561.032, lauv-roald, SmartX, 0.662
1622104561.531, lauv-roald, SmartX, 0.651
1622104562.031, lauv-roald, SmartX, 0.666
1622104562.531, lauv-roald, SmartX, 0.701
1622104563.031, lauv-roald, SmartX, 0.807
1622104563.531, lauv-roald, SmartX, 0.989
1622104564.031, lauv-roald, SmartX, 1.258
1622104564.531, lauv-roald, SmartX, 1.237
1622104565.031, lauv-roald, SmartX, 1.023
1622104565.531, lauv-roald, SmartX, 0.859
1622104566.031, lauv-roald, SmartX, 0.688
1622104566.531, lauv-roald, SmartX, 0.509
1622104567.031, lauv-roald, SmartX, 0.455
1622104567.531, lauv-roald, SmartX, 0.500
1622104568.031, lauv-roald, SmartX, 0.636
1622104568.531, lauv-roald, SmartX, 0.834
1622104569.030, lauv-roald, SmartX, 0.886
1622104569.531, lauv-roald, SmartX, 0.941
1622104570.031, lauv-roald, SmartX, 0.819
1622104570.531, lauv-roald, SmartX, 0.773
1622104571.031, lauv-roald, SmartX, 0.746
1622104571.531, lauv-roald, SmartX, 0.708
1622104572.031, lauv-roald, SmartX, 0.891
1622104572.531, lauv-roald, SmartX, 0.849
1622104573.031, lauv-roald, SmartX, 0.864
1622104573.531, lauv-roald, SmartX, 0.800
1622104574.031, lauv-roald, SmartX, 0.876
1622104574.530, lauv-roald, SmartX, 1.094
1622104575.031, lauv-roald, SmartX, 1.139
1622104575.530, lauv-roald, SmartX, 1.064
1622104576.030, lauv-roald, SmartX, 0.920
1622104576.530, lauv-roald, SmartX, 0.780
1622104577.030, lauv-roald, SmartX, 0.631
1622104577.530, lauv-roald, SmartX, 0.510
1622104578.030, lauv-roald, SmartX, 0.403
1622104578.530, lauv-roald, SmartX, 0.404
1622104579.030, lauv-roald, SmartX, 0.373
1622104579.530, lauv-roald, SmartX, 0.379
1622104580.030, lauv-roald, SmartX, 0.466
1622104580.530, lauv-roald, SmartX, 0.687
1622104581.030, lauv-roald, SmartX, 0.650
1622104581.530, lauv-roald, SmartX, 0.577
1622104582.030, lauv-roald, SmartX, 0.552
1622104582.530, lauv-roald, SmartX, 0.678
1622104583.030, lauv-roald, SmartX, 0.789
1622104583.530, lauv-roald, SmartX, 0.814
1622104584.030, lauv-roald, SmartX, 0.770
1622104584.530, lauv-roald, SmartX, 0.638
1622104585.030, lauv-roald, SmartX, 0.601
1622104585.530, lauv-roald, SmartX, 0.511
1622104586.030, lauv-roald, SmartX, 0.464
1622104586.530, lauv-roald, SmartX, 0.466
1622104587.030, lauv-roald, SmartX, 0.544
1622104587.530, lauv-roald, SmartX, 0.645
1622104588.030, lauv-roald, SmartX, 0.733
1622104588.529, lauv-roald, SmartX, 0.701
1622104589.029, lauv-roald, SmartX, 0.625
1622104589.529, lauv-roald, SmartX, 0.488
1622104590.029, lauv-roald, SmartX, 0.373
1622104590.530, lauv-roald, SmartX, 0.312
1622104591.030, lauv-roald, SmartX, 0.331
1622104591.529, lauv-roald, SmartX, 0.492
1622104592.029, lauv-roald, SmartX, 0.578
1622104592.529, lauv-roald, SmartX, 0.537
1622104593.029, lauv-roald, SmartX, 0.491
1622104593.529, lauv-roald, SmartX, 0.400
1622104594.029, lauv-roald, SmartX, 0.352
1622104594.529, lauv-roald, SmartX, 0.339
1622104595.029, lauv-roald, SmartX, 0.349
1622104595.529, lauv-roald, SmartX, 0.438
1622104596.029, lauv-roald, SmartX, 0.780
1622104596.529, lauv-roald, SmartX, 0.808
1622104597.029, lauv-roald, SmartX, 0.887
1622104597.529, lauv-roald, SmartX, 0.689
1622104598.029, lauv-roald, SmartX, 0.519
1622104598.529, lauv-roald, SmartX, 0.462
1622104599.029, lauv-roald, SmartX, 0.430
1622104599.529, lauv-roald, SmartX, 0.396
1622104600.029, lauv-roald, SmartX, 0.399
1622104600.529, lauv-roald, SmartX, 0.433
1622104601.029, lauv-roald, SmartX, 0.447
1622104601.529, lauv-roald, SmartX, 0.466
1622104602.029, lauv-roald, SmartX, 0.448
1622104602.529, lauv-roald, SmartX, 0.423
1622104603.028, lauv-roald, SmartX, 0.405
1622104603.529, lauv-roald, SmartX, 0.535
1622104604.028, lauv-roald, SmartX, 0.677
1622104604.528, lauv-roald, SmartX, 0.871
1622104605.028, lauv-roald, SmartX, 0.911
1622104605.528, lauv-roald, SmartX, 0.883
1622104606.028, lauv-roald, SmartX, 0.813
1622104606.528, lauv-roald, SmartX, 0.783
1622104607.028, lauv-roald, SmartX, 0.745
1622104607.528, lauv-roald, SmartX, 0.753
1622104608.028, lauv-roald, SmartX, 0.708
1622104608.528, lauv-roald, SmartX, 0.736
1622104609.028, lauv-roald, SmartX, 0.978
1622104609.528, lauv-roald, SmartX, 1.117
1622104610.028, lauv-roald, SmartX, 1.149
1622104610.528, lauv-roald, SmartX, 1.162
1622104611.028, lauv-roald, SmartX, 1.100
1622104611.528, lauv-roald, SmartX, 1.110
1622104612.028, lauv-roald, SmartX, 0.994
1622104612.528, lauv-roald, SmartX, 0.949
1622104613.028, lauv-roald, SmartX, 0.875
1622104613.528, lauv-roald, SmartX, 0.915
1622104614.028, lauv-roald, SmartX, 1.036
1622104614.528, lauv-roald, SmartX, 1.092
1622104615.028, lauv-roald, SmartX, 1.169
1622104615.528, lauv-roald, SmartX, 1.180
1622104616.028, lauv-roald, SmartX, 1.181
1622104616.528, lauv-roald, SmartX, 1.196
1622104617.028, lauv-roald, SmartX, 1.216
1622104617.527, lauv-roald, SmartX, 1.267
1622104618.028, lauv-roald, SmartX, 1.222
1622104618.527, lauv-roald, SmartX, 1.211
1622104619.027, lauv-roald, SmartX, 1.220
1622104619.527, lauv-roald, SmartX, 1.230
1622104620.027, lauv-roald, SmartX, 1.203
1622104620.527, lauv-roald, SmartX, 1.202
1622104621.027, lauv-roald, SmartX, 1.248
1622104621.527, lauv-roald, SmartX, 1.313
1622104622.027, lauv-roald, SmartX, 1.359
1622104622.527, lauv-roald, SmartX, 1.332
1622104623.027, lauv-roald, SmartX, 1.284
1622104623.527, lauv-roald, SmartX, 1.211
1622104624.027, lauv-roald, SmartX, 1.215
1622104624.527, lauv-roald, SmartX, 1.221
1622104625.027, lauv-roald, SmartX, 1.244
1622104625.527, lauv-roald, SmartX, 1.236
1622104626.027, lauv-roald, SmartX, 1.267
1622104626.527, lauv-roald, SmartX, 1.306
1622104627.027, lauv-roald, SmartX, 1.360
1622104627.527, lauv-roald, SmartX, 1.422
1622104628.027, lauv-roald, SmartX, 1.419
1622104628.527, lauv-roald, SmartX, 1.432
1622104629.027, lauv-roald, SmartX, 1.321
1622104629.527, lauv-roald, SmartX, 1.280
1622104630.027, lauv-roald, SmartX, 1.245
1622104630.527, lauv-roald, SmartX, 1.191
1622104631.027, lauv-roald, SmartX, 1.192
1622104631.526, lauv-roald, SmartX, 1.341
1622104632.027, lauv-roald, SmartX, 1.365
1622104632.527, lauv-roald, SmartX, 1.477
1622104633.026, lauv-roald, SmartX, 1.492
1622104633.527, lauv-roald, SmartX, 1.484
1622104634.027, lauv-roald, SmartX, 1.446
1622104634.526, lauv-roald, SmartX, 1.439
1622104635.026, lauv-roald, SmartX, 1.470
1622104635.526, lauv-roald, SmartX, 1.449
1622104636.026, lauv-roald, SmartX, 1.424
1622104636.526, lauv-roald, SmartX, 1.423
1622104637.026, lauv-roald, SmartX, 1.380
1622104637.526, lauv-roald, SmartX, 1.336
1622104638.026, lauv-roald, SmartX, 1.336
1622104638.526, lauv-roald, SmartX, 1.354
1622104639.026, lauv-roald, SmartX, 1.431
1622104639.526, lauv-roald, SmartX, 1.534
1622104640.026, lauv-roald, SmartX, 1.594
1622104640.526, lauv-roald, SmartX, 1.611
1622104641.026, lauv-roald, SmartX, 1.598
1622104641.526, lauv-roald, SmartX, 1.581
1622104642.026, lauv-roald, SmartX, 1.565
1622104642.526, lauv-roald, SmartX, 1.566
1622104643.026, lauv-roald, SmartX, 1.557
1622104643.526, lauv-roald, SmartX, 1.545
1622104644.026, lauv-roald, SmartX, 1.532
1622104644.526, lauv-roald, SmartX, 1.551
1622104645.026, lauv-roald, SmartX, 1.611
1622104645.526, lauv-roald, SmartX, 1.588
1622104646.026, lauv-roald, SmartX, 1.567
1622104646.526, lauv-roald, SmartX, 1.563
1622104647.026, lauv-roald, SmartX, 1.612
1622104647.526, lauv-roald, SmartX, 1.648
1622104648.026, lauv-roald, SmartX, 1.618
1622104648.526, lauv-roald, SmartX, 1.635
1622104649.026, lauv-roald, SmartX, 1.625
1622104649.525, lauv-roald, SmartX, 1.633
1622104650.025, lauv-roald, SmartX, 1.632
1622104650.525, lauv-roald, SmartX, 1.679
1622104651.025, lauv-roald, SmartX, 1.722
1622104651.525, lauv-roald, SmartX, 1.743
1622104652.025, lauv-roald, SmartX, 1.731
1622104652.525, lauv-roald, SmartX, 1.797
1622104653.026, lauv-roald, SmartX, 1.851
1622104653.525, lauv-roald, SmartX, 1.831
1622104654.026, lauv-roald, SmartX, 1.849
1622104654.526, lauv-roald, SmartX, 1.860
1622104655.026, lauv-roald, SmartX, 1.856
1622104655.526, lauv-roald, SmartX, 1.900
1622104656.026, lauv-roald, SmartX, 1.984
1622104656.526, lauv-roald, SmartX, 1.989
1622104657.025, lauv-roald, SmartX, 1.958
1622104657.525, lauv-roald, SmartX, 1.941
1622104658.025, lauv-roald, SmartX, 2.031
1622104658.525, lauv-roald, SmartX, 2.092
1622104659.025, lauv-roald, SmartX, 2.070
1622104659.525, lauv-roald, SmartX, 2.049
1622104660.025, lauv-roald, SmartX, 2.109
1622104660.525, lauv-roald, SmartX, 2.225
1622104661.025, lauv-roald, SmartX, 2.276
1622104661.525, lauv-roald, SmartX, 2.284
1622104662.025, lauv-roald, SmartX, 2.252
1622104662.525, lauv-roald, SmartX, 2.226
1622104663.025, lauv-roald, SmartX, 2.141
1622104663.525, lauv-roald, SmartX, 2.088
1622104664.025, lauv-roald, SmartX, 2.108
1622104664.525, lauv-roald, SmartX, 2.139
1622104665.025, lauv-roald, SmartX, 2.061
1622104665.525, lauv-roald, SmartX, 2.073
1622104666.025, lauv-roald, SmartX, 2.066
1622104666.525, lauv-roald, SmartX, 2.074
1622104667.025, lauv-roald, SmartX, 2.130
1622104667.525, lauv-roald, SmartX, 2.240
1622104668.025, lauv-roald, SmartX, 2.407
1622104668.525, lauv-roald, SmartX, 2.489
1622104669.025, lauv-roald, SmartX, 2.528
1622104669.524, lauv-roald, SmartX, 2.558
1622104670.024, lauv-roald, SmartX, 2.521
1622104670.524, lauv-roald, SmartX, 2.641
1622104671.024, lauv-roald, SmartX, 2.720
1622104671.524, lauv-roald, SmartX, 2.861
1622104672.025, lauv-roald, SmartX, 2.924
1622104672.524, lauv-roald, SmartX, 2.914
1622104673.024, lauv-roald, SmartX, 2.758
1622104673.524, lauv-roald, SmartX, 2.711
1622104674.024, lauv-roald, SmartX, 2.724
1622104674.524, lauv-roald, SmartX, 2.799
1622104675.027, lauv-roald, SmartX, 2.810
1622104675.526, lauv-roald, SmartX, 2.775
1622104676.024, lauv-roald, SmartX, 2.788
1622104676.524, lauv-roald, SmartX, 2.776
1622104677.024, lauv-roald, SmartX, 2.807
1622104677.524, lauv-roald, SmartX, 2.861
1622104678.024, lauv-roald, SmartX, 2.803
1622104678.524, lauv-roald, SmartX, 2.766
1622104679.024, lauv-roald, SmartX, 2.768
1622104679.524, lauv-roald, SmartX, 2.839
1622104680.024, lauv-roald, SmartX, 2.845
1622104680.524, lauv-roald, SmartX, 2.806
1622104681.024, lauv-roald, SmartX, 2.858
1622104681.524, lauv-roald, SmartX, 2.901
1622104682.024, lauv-roald, SmartX, 2.913
1622104682.524, lauv-roald, SmartX, 2.901
1622104683.024, lauv-roald, SmartX, 2.920
1622104683.524, lauv-roald, SmartX, 2.953
1622104684.023, lauv-roald, SmartX, 2.994
1622104684.523, lauv-roald, SmartX, 3.005
1622104685.023, lauv-roald, SmartX, 3.025
1622104685.523, lauv-roald, SmartX, 3.041
1622104686.023, lauv-roald, SmartX, 3.051
1622104686.523, lauv-roald, SmartX, 3.054
1622104687.023, lauv-roald, SmartX, 3.024
1622104687.523, lauv-roald, SmartX, 3.029
1622104688.023, lauv-roald, SmartX, 3.048
1622104688.523, lauv-roald, SmartX, 3.043
1622104689.023, lauv-roald, SmartX, 3.013
1622104689.523, lauv-roald, SmartX, 2.966
1622104690.023, lauv-roald, SmartX, 2.902
1622104690.523, lauv-roald, SmartX, 2.967
1622104691.023, lauv-roald, SmartX, 2.994
1622104691.523, lauv-roald, SmartX, 3.018
1622104692.023, lauv-roald, SmartX, 3.033
1622104692.523, lauv-roald, SmartX, 3.045
1622104693.023, lauv-roald, SmartX, 3.054
1622104693.523, lauv-roald, SmartX, 3.060
1622104694.023, lauv-roald, SmartX, 3.065
1622104694.523, lauv-roald, SmartX, 3.066
1622104695.023, lauv-roald, SmartX, 3.065
1622104695.523, lauv-roald, SmartX, 3.066
1622104696.022, lauv-roald, SmartX, 3.069
1622104696.522, lauv-roald, SmartX, 3.071
1622104697.022, lauv-roald, SmartX, 3.072
1622104697.522, lauv-roald, SmartX, 3.069
1622104698.022, lauv-roald, SmartX, 3.066
1622104698.522, lauv-roald, SmartX, 3.061
1622104699.022, lauv-roald, SmartX, 3.057
1622104699.522, lauv-roald, SmartX, 3.064
1622104700.022, lauv-roald, SmartX, 3.068
1622104700.522, lauv-roald, SmartX, 3.069
1622104701.022, lauv-roald, SmartX, 3.066
1622104701.522, lauv-roald, SmartX, 3.068
1622104702.022, lauv-roald, SmartX, 3.066
1622104702.522, lauv-roald, SmartX, 3.066
1622104703.022, lauv-roald, SmartX, 3.067
1622104703.522, lauv-roald, SmartX, 3.069
1622104704.022, lauv-roald, SmartX, 3.067
1622104704.522, lauv-roald, SmartX, 3.066
1622104705.022, lauv-roald, SmartX, 3.068
1622104705.522, lauv-roald, SmartX, 3.071
1622104706.022, lauv-roald, SmartX, 3.072
1622104706.522, lauv-roald, SmartX, 3.073
1622104707.022, lauv-roald, SmartX, 3.074
1622104707.522, lauv-roald, SmartX, 3.074
1622104708.022, lauv-roald, SmartX, 3.074
1622104708.522, lauv-roald, SmartX, 3.074
1622104709.022, lauv-roald, SmartX, 3.074
1622104709.522, lauv-roald, SmartX, 3.074
