timestamp, system, entity , value (kg/m/m/m)
1622104465.539, lauv-roald, SmartX, 1016.718
1622104466.039, lauv-roald, SmartX, 1014.992
1622104466.539, lauv-roald, SmartX, 1013.495
1622104467.039, lauv-roald, SmartX, 1012.968
1622104467.539, lauv-roald, SmartX, 1012.917
1622104468.039, lauv-roald, SmartX, 1013.138
1622104468.539, lauv-roald, SmartX, 1014.355
1622104469.038, lauv-roald, SmartX, 1015.897
1622104469.538, lauv-roald, SmartX, 1018.497
1622104470.038, lauv-roald, SmartX, 1018.759
1622104470.538, lauv-roald, SmartX, 1017.780
1622104471.038, lauv-roald, SmartX, 1015.654
1622104471.538, lauv-roald, SmartX, 1013.398
1622104472.038, lauv-roald, SmartX, 1013.030
1622104472.538, lauv-roald, SmartX, 1013.117
1622104473.038, lauv-roald, SmartX, 1014.723
1622104473.538, lauv-roald, SmartX, 1016.139
1622104474.038, lauv-roald, SmartX, 1017.403
1622104474.538, lauv-roald, SmartX, 1017.473
1622104475.038, lauv-roald, SmartX, 1016.688
1622104475.538, lauv-roald, SmartX, 1014.536
1622104476.038, lauv-roald, SmartX, 1014.075
1622104476.538, lauv-roald, SmartX, 1015.249
1622104477.038, lauv-roald, SmartX, 1016.202
1622104477.538, lauv-roald, SmartX, 1016.618
1622104478.038, lauv-roald, SmartX, 1016.332
1622104478.538, lauv-roald, SmartX, 1015.356
1622104479.038, lauv-roald, SmartX, 1014.096
1622104479.538, lauv-roald, SmartX, 1013.228
1622104480.038, lauv-roald, SmartX, 1013.216
1622104480.538, lauv-roald, SmartX, 1014.215
1622104481.038, lauv-roald, SmartX, 1015.773
1622104481.538, lauv-roald, SmartX, 1017.610
1622104482.037, lauv-roald, SmartX, 1018.589
1622104482.537, lauv-roald, SmartX, 1019.011
1622104483.037, lauv-roald, SmartX, 1018.130
1622104483.537, lauv-roald, SmartX, 1017.303
1622104484.037, lauv-roald, SmartX, 1013.540
1622104484.537, lauv-roald, SmartX, 1012.599
1622104485.037, lauv-roald, SmartX, 1012.022
1622104485.537, lauv-roald, SmartX, 1012.115
1622104486.037, lauv-roald, SmartX, 1014.101
1622104486.537, lauv-roald, SmartX, 1015.470
1622104487.037, lauv-roald, SmartX, 1017.183
1622104487.537, lauv-roald, SmartX, 1018.820
1622104488.037, lauv-roald, SmartX, 1017.779
1622104488.537, lauv-roald, SmartX, 1014.081
1622104489.037, lauv-roald, SmartX, 1012.905
1622104489.537, lauv-roald, SmartX, 1012.679
1622104490.037, lauv-roald, SmartX, 1012.766
1622104490.537, lauv-roald, SmartX, 1016.424
1622104491.037, lauv-roald, SmartX, 1016.833
1622104491.537, lauv-roald, SmartX, 1018.229
1622104492.037, lauv-roald, SmartX, 1018.692
1622104492.537, lauv-roald, SmartX, 1017.808
1622104493.037, lauv-roald, SmartX, 1015.929
1622104493.537, lauv-roald, SmartX, 1013.022
1622104494.036, lauv-roald, SmartX, 1012.091
1622104494.536, lauv-roald, SmartX, 1011.159
1622104495.036, lauv-roald, SmartX, 1011.070
1622104495.536, lauv-roald, SmartX, 1011.085
1622104496.037, lauv-roald, SmartX, 1012.883
1622104496.537, lauv-roald, SmartX, 1015.117
1622104497.037, lauv-roald, SmartX, 1017.153
1622104497.536, lauv-roald, SmartX, 1017.931
1622104498.037, lauv-roald, SmartX, 1015.944
1622104498.537, lauv-roald, SmartX, 1014.575
1622104499.037, lauv-roald, SmartX, 1014.058
1622104499.536, lauv-roald, SmartX, 1013.391
1622104500.037, lauv-roald, SmartX, 1013.389
1622104500.536, lauv-roald, SmartX, 1015.058
1622104501.036, lauv-roald, SmartX, 1017.159
1622104501.536, lauv-roald, SmartX, 1018.154
1622104502.036, lauv-roald, SmartX, 1017.748
1622104502.536, lauv-roald, SmartX, 1013.743
1622104503.036, lauv-roald, SmartX, 1011.813
1622104503.536, lauv-roald, SmartX, 1011.665
1622104504.036, lauv-roald, SmartX, 1013.272
1622104504.536, lauv-roald, SmartX, 1014.212
1622104505.036, lauv-roald, SmartX, 1016.589
1622104505.536, lauv-roald, SmartX, 1015.997
1622104506.036, lauv-roald, SmartX, 1013.824
1622104506.535, lauv-roald, SmartX, 1011.549
1622104507.035, lauv-roald, SmartX, 1009.850
1622104507.535, lauv-roald, SmartX, 1009.302
1622104508.035, lauv-roald, SmartX, 1009.653
1622104508.536, lauv-roald, SmartX, 1013.867
1622104509.036, lauv-roald, SmartX, 1016.491
1622104509.536, lauv-roald, SmartX, 1018.012
1622104510.036, lauv-roald, SmartX, 1015.967
1622104510.536, lauv-roald, SmartX, 1013.701
1622104511.035, lauv-roald, SmartX, 1010.569
1622104511.535, lauv-roald, SmartX, 1009.789
1622104512.035, lauv-roald, SmartX, 1009.447
1622104512.535, lauv-roald, SmartX, 1009.649
1622104513.035, lauv-roald, SmartX, 1012.016
1622104513.535, lauv-roald, SmartX, 1015.433
1622104514.035, lauv-roald, SmartX, 1017.518
1622104514.535, lauv-roald, SmartX, 1016.469
1622104515.035, lauv-roald, SmartX, 1013.491
1622104515.535, lauv-roald, SmartX, 1012.159
1622104516.035, lauv-roald, SmartX, 1010.807
1622104516.535, lauv-roald, SmartX, 1009.872
1622104517.035, lauv-roald, SmartX, 1011.320
1622104517.535, lauv-roald, SmartX, 1013.999
1622104518.035, lauv-roald, SmartX, 1014.365
1622104518.535, lauv-roald, SmartX, 1013.171
1622104519.035, lauv-roald, SmartX, 1011.343
1622104519.534, lauv-roald, SmartX, 1009.634
1622104520.034, lauv-roald, SmartX, 1008.941
1622104520.534, lauv-roald, SmartX, 1008.736
1622104521.034, lauv-roald, SmartX, 1010.031
1622104521.535, lauv-roald, SmartX, 1012.443
1622104522.035, lauv-roald, SmartX, 1014.741
1622104522.535, lauv-roald, SmartX, 1015.189
1622104523.035, lauv-roald, SmartX, 1012.986
1622104523.534, lauv-roald, SmartX, 1011.266
1622104524.034, lauv-roald, SmartX, 1010.046
1622104524.534, lauv-roald, SmartX, 1009.434
1622104525.034, lauv-roald, SmartX, 1008.840
1622104525.534, lauv-roald, SmartX, 1008.860
1622104526.035, lauv-roald, SmartX, 1014.642
1622104526.535, lauv-roald, SmartX, 1015.501
1622104527.035, lauv-roald, SmartX, 1016.395
1622104527.535, lauv-roald, SmartX, 1015.649
1622104528.035, lauv-roald, SmartX, 1014.102
1622104528.534, lauv-roald, SmartX, 1012.183
1622104529.034, lauv-roald, SmartX, 1010.909
1622104529.534, lauv-roald, SmartX, 1009.783
1622104530.034, lauv-roald, SmartX, 1009.683
1622104530.534, lauv-roald, SmartX, 1009.853
1622104531.034, lauv-roald, SmartX, 1009.813
1622104531.534, lauv-roald, SmartX, 1009.442
1622104532.034, lauv-roald, SmartX, 1008.824
1622104532.534, lauv-roald, SmartX, 1008.749
1622104533.034, lauv-roald, SmartX, 1009.050
1622104533.534, lauv-roald, SmartX, 1009.299
1622104534.034, lauv-roald, SmartX, 1009.244
1622104534.534, lauv-roald, SmartX, 1008.935
1622104535.033, lauv-roald, SmartX, 1008.379
1622104535.533, lauv-roald, SmartX, 1007.724
1622104536.033, lauv-roald, SmartX, 1007.449
1622104536.533, lauv-roald, SmartX, 1007.363
1622104537.033, lauv-roald, SmartX, 1007.506
1622104537.533, lauv-roald, SmartX, 1007.828
1622104538.033, lauv-roald, SmartX, 1008.100
1622104538.533, lauv-roald, SmartX, 1008.081
1622104539.033, lauv-roald, SmartX, 1007.657
1622104539.533, lauv-roald, SmartX, 1006.917
1622104540.033, lauv-roald, SmartX, 1006.879
1622104540.533, lauv-roald, SmartX, 1007.169
1622104541.033, lauv-roald, SmartX, 1007.226
1622104541.533, lauv-roald, SmartX, 1006.431
1622104542.035, lauv-roald, SmartX, 1005.130
1622104542.533, lauv-roald, SmartX, 1004.221
1622104543.033, lauv-roald, SmartX, 1004.412
1622104543.533, lauv-roald, SmartX, 1005.142
1622104544.033, lauv-roald, SmartX, 1007.365
1622104544.533, lauv-roald, SmartX, 1009.382
1622104545.033, lauv-roald, SmartX, 1010.194
1622104545.533, lauv-roald, SmartX, 1010.720
1622104546.033, lauv-roald, SmartX, 1009.938
1622104546.533, lauv-roald, SmartX, 1006.962
1622104547.033, lauv-roald, SmartX, 1004.772
1622104547.533, lauv-roald, SmartX, 1004.359
1622104548.033, lauv-roald, SmartX, 1004.266
1622104548.533, lauv-roald, SmartX, 1004.382
1622104549.033, lauv-roald, SmartX, 1005.338
1622104549.532, lauv-roald, SmartX, 1006.650
1622104550.032, lauv-roald, SmartX, 1008.696
1622104550.533, lauv-roald, SmartX, 1009.664
1622104551.033, lauv-roald, SmartX, 1009.733
1622104551.533, lauv-roald, SmartX, 1008.788
1622104552.032, lauv-roald, SmartX, 1007.109
1622104552.532, lauv-roald, SmartX, 1005.752
1622104553.033, lauv-roald, SmartX, 1005.025
1622104553.532, lauv-roald, SmartX, 1004.153
1622104554.032, lauv-roald, SmartX, 1004.013
1622104554.532, lauv-roald, SmartX, 1004.889
1622104555.032, lauv-roald, SmartX, 1006.726
1622104555.532, lauv-roald, SmartX, 1007.864
1622104556.032, lauv-roald, SmartX, 1008.147
1622104556.532, lauv-roald, SmartX, 1005.981
1622104557.032, lauv-roald, SmartX, 1004.371
1622104557.532, lauv-roald, SmartX, 1004.114
1622104558.032, lauv-roald, SmartX, 1004.017
1622104558.532, lauv-roald, SmartX, 1004.874
1622104559.032, lauv-roald, SmartX, 1005.468
1622104559.532, lauv-roald, SmartX, 1006.311
1622104560.032, lauv-roald, SmartX, 1006.340
1622104560.532, lauv-roald, SmartX, 1005.644
1622104561.032, lauv-roald, SmartX, 1004.459
1622104561.532, lauv-roald, SmartX, 1004.367
1622104562.032, lauv-roald, SmartX, 1004.464
1622104562.531, lauv-roald, SmartX, 1004.685
1622104563.031, lauv-roald, SmartX, 1005.386
1622104563.531, lauv-roald, SmartX, 1006.609
1622104564.031, lauv-roald, SmartX, 1008.601
1622104564.532, lauv-roald, SmartX, 1008.551
1622104565.031, lauv-roald, SmartX, 1007.038
1622104565.532, lauv-roald, SmartX, 1005.873
1622104566.031, lauv-roald, SmartX, 1004.662
1622104566.531, lauv-roald, SmartX, 1003.388
1622104567.031, lauv-roald, SmartX, 1002.994
1622104567.531, lauv-roald, SmartX, 1003.305
1622104568.032, lauv-roald, SmartX, 1004.251
1622104568.531, lauv-roald, SmartX, 1005.618
1622104569.031, lauv-roald, SmartX, 1005.996
1622104569.531, lauv-roald, SmartX, 1006.419
1622104570.031, lauv-roald, SmartX, 1005.596
1622104570.531, lauv-roald, SmartX, 1005.265
1622104571.031, lauv-roald, SmartX, 1005.051
1622104571.531, lauv-roald, SmartX, 1004.775
1622104572.031, lauv-roald, SmartX, 1006.061
1622104572.531, lauv-roald, SmartX, 1005.790
1622104573.031, lauv-roald, SmartX, 1005.863
1622104573.531, lauv-roald, SmartX, 1005.442
1622104574.031, lauv-roald, SmartX, 1005.937
1622104574.531, lauv-roald, SmartX, 1007.442
1622104575.031, lauv-roald, SmartX, 1007.835
1622104575.531, lauv-roald, SmartX, 1007.373
1622104576.031, lauv-roald, SmartX, 1006.337
1622104576.531, lauv-roald, SmartX, 1005.319
1622104577.031, lauv-roald, SmartX, 1004.260
1622104577.531, lauv-roald, SmartX, 1003.398
1622104578.030, lauv-roald, SmartX, 1002.640
1622104578.530, lauv-roald, SmartX, 1002.644
1622104579.031, lauv-roald, SmartX, 1002.435
1622104579.530, lauv-roald, SmartX, 1002.464
1622104580.030, lauv-roald, SmartX, 1003.061
1622104580.530, lauv-roald, SmartX, 1004.618
1622104581.030, lauv-roald, SmartX, 1004.371
1622104581.530, lauv-roald, SmartX, 1003.864
1622104582.030, lauv-roald, SmartX, 1003.682
1622104582.530, lauv-roald, SmartX, 1004.538
1622104583.030, lauv-roald, SmartX, 1005.327
1622104583.530, lauv-roald, SmartX, 1005.539
1622104584.030, lauv-roald, SmartX, 1005.240
1622104584.530, lauv-roald, SmartX, 1004.305
1622104585.030, lauv-roald, SmartX, 1004.033
1622104585.530, lauv-roald, SmartX, 1003.398
1622104586.030, lauv-roald, SmartX, 1003.070
1622104586.530, lauv-roald, SmartX, 1003.071
1622104587.030, lauv-roald, SmartX, 1003.618
1622104587.530, lauv-roald, SmartX, 1004.316
1622104588.030, lauv-roald, SmartX, 1004.950
1622104588.530, lauv-roald, SmartX, 1004.764
1622104589.030, lauv-roald, SmartX, 1004.233
1622104589.530, lauv-roald, SmartX, 1003.247
1622104590.030, lauv-roald, SmartX, 1002.439
1622104590.530, lauv-roald, SmartX, 1002.003
1622104591.030, lauv-roald, SmartX, 1002.137
1622104591.530, lauv-roald, SmartX, 1003.255
1622104592.030, lauv-roald, SmartX, 1003.881
1622104592.530, lauv-roald, SmartX, 1003.584
1622104593.030, lauv-roald, SmartX, 1003.269
1622104593.529, lauv-roald, SmartX, 1002.622
1622104594.030, lauv-roald, SmartX, 1002.284
1622104594.529, lauv-roald, SmartX, 1002.193
1622104595.029, lauv-roald, SmartX, 1002.256
1622104595.529, lauv-roald, SmartX, 1002.875
1622104596.029, lauv-roald, SmartX, 1005.275
1622104596.529, lauv-roald, SmartX, 1005.449
1622104597.029, lauv-roald, SmartX, 1006.047
1622104597.529, lauv-roald, SmartX, 1004.690
1622104598.029, lauv-roald, SmartX, 1003.467
1622104598.529, lauv-roald, SmartX, 1003.059
1622104599.029, lauv-roald, SmartX, 1002.838
1622104599.529, lauv-roald, SmartX, 1002.598
1622104600.029, lauv-roald, SmartX, 1002.605
1622104600.529, lauv-roald, SmartX, 1002.852
1622104601.029, lauv-roald, SmartX, 1002.950
1622104601.529, lauv-roald, SmartX, 1003.086
1622104602.029, lauv-roald, SmartX, 1002.967
1622104602.529, lauv-roald, SmartX, 1002.788
1622104603.029, lauv-roald, SmartX, 1002.658
1622104603.529, lauv-roald, SmartX, 1003.556
1622104604.029, lauv-roald, SmartX, 1004.551
1622104604.529, lauv-roald, SmartX, 1005.919
1622104605.029, lauv-roald, SmartX, 1006.225
1622104605.528, lauv-roald, SmartX, 1006.053
1622104606.029, lauv-roald, SmartX, 1005.572
1622104606.529, lauv-roald, SmartX, 1005.341
1622104607.029, lauv-roald, SmartX, 1005.076
1622104607.528, lauv-roald, SmartX, 1005.114
1622104608.028, lauv-roald, SmartX, 1004.810
1622104608.529, lauv-roald, SmartX, 1004.926
1622104609.028, lauv-roald, SmartX, 1006.657
1622104609.528, lauv-roald, SmartX, 1007.666
1622104610.029, lauv-roald, SmartX, 1007.956
1622104610.528, lauv-roald, SmartX, 1008.011
1622104611.028, lauv-roald, SmartX, 1007.594
1622104611.528, lauv-roald, SmartX, 1007.641
1622104612.028, lauv-roald, SmartX, 1006.856
1622104612.528, lauv-roald, SmartX, 1006.527
1622104613.028, lauv-roald, SmartX, 1006.013
1622104613.528, lauv-roald, SmartX, 1006.233
1622104614.028, lauv-roald, SmartX, 1007.079
1622104614.528, lauv-roald, SmartX, 1007.499
1622104615.028, lauv-roald, SmartX, 1008.041
1622104615.528, lauv-roald, SmartX, 1008.147
1622104616.028, lauv-roald, SmartX, 1008.158
1622104616.528, lauv-roald, SmartX, 1008.242
1622104617.028, lauv-roald, SmartX, 1008.360
1622104617.528, lauv-roald, SmartX, 1008.752
1622104618.028, lauv-roald, SmartX, 1008.435
1622104618.528, lauv-roald, SmartX, 1008.335
1622104619.028, lauv-roald, SmartX, 1008.393
1622104619.528, lauv-roald, SmartX, 1008.480
1622104620.028, lauv-roald, SmartX, 1008.311
1622104620.528, lauv-roald, SmartX, 1008.253
1622104621.028, lauv-roald, SmartX, 1008.559
1622104621.528, lauv-roald, SmartX, 1009.021
1622104622.027, lauv-roald, SmartX, 1009.344
1622104622.528, lauv-roald, SmartX, 1009.250
1622104623.028, lauv-roald, SmartX, 1008.875
1622104623.528, lauv-roald, SmartX, 1008.354
1622104624.027, lauv-roald, SmartX, 1008.372
1622104624.527, lauv-roald, SmartX, 1008.410
1622104625.027, lauv-roald, SmartX, 1008.566
1622104625.527, lauv-roald, SmartX, 1008.524
1622104626.027, lauv-roald, SmartX, 1008.701
1622104626.527, lauv-roald, SmartX, 1008.994
1622104627.027, lauv-roald, SmartX, 1009.374
1622104627.527, lauv-roald, SmartX, 1009.861
1622104628.027, lauv-roald, SmartX, 1009.731
1622104628.527, lauv-roald, SmartX, 1009.897
1622104629.027, lauv-roald, SmartX, 1009.201
1622104629.527, lauv-roald, SmartX, 1008.817
1622104630.027, lauv-roald, SmartX, 1008.605
1622104630.527, lauv-roald, SmartX, 1008.222
1622104631.027, lauv-roald, SmartX, 1008.203
1622104631.527, lauv-roald, SmartX, 1009.207
1622104632.027, lauv-roald, SmartX, 1009.340
1622104632.527, lauv-roald, SmartX, 1010.111
1622104633.027, lauv-roald, SmartX, 1010.303
1622104633.527, lauv-roald, SmartX, 1010.247
1622104634.027, lauv-roald, SmartX, 1009.999
1622104634.527, lauv-roald, SmartX, 1009.919
1622104635.027, lauv-roald, SmartX, 1010.141
1622104635.527, lauv-roald, SmartX, 1010.030
1622104636.027, lauv-roald, SmartX, 1009.853
1622104636.527, lauv-roald, SmartX, 1009.824
1622104637.027, lauv-roald, SmartX, 1009.546
1622104637.526, lauv-roald, SmartX, 1009.228
1622104638.027, lauv-roald, SmartX, 1009.224
1622104638.526, lauv-roald, SmartX, 1009.321
1622104639.026, lauv-roald, SmartX, 1009.810
1622104639.527, lauv-roald, SmartX, 1010.532
1622104640.026, lauv-roald, SmartX, 1010.974
1622104640.526, lauv-roald, SmartX, 1011.106
1622104641.026, lauv-roald, SmartX, 1011.064
1622104641.526, lauv-roald, SmartX, 1010.937
1622104642.026, lauv-roald, SmartX, 1010.851
1622104642.526, lauv-roald, SmartX, 1010.824
1622104643.026, lauv-roald, SmartX, 1010.775
1622104643.526, lauv-roald, SmartX, 1010.693
1622104644.026, lauv-roald, SmartX, 1010.596
1622104644.526, lauv-roald, SmartX, 1010.683
1622104645.026, lauv-roald, SmartX, 1011.124
1622104645.526, lauv-roald, SmartX, 1010.986
1622104646.026, lauv-roald, SmartX, 1010.827
1622104646.526, lauv-roald, SmartX, 1010.800
1622104647.026, lauv-roald, SmartX, 1011.082
1622104647.526, lauv-roald, SmartX, 1011.346
1622104648.026, lauv-roald, SmartX, 1011.186
1622104648.526, lauv-roald, SmartX, 1011.293
1622104649.026, lauv-roald, SmartX, 1011.246
1622104649.526, lauv-roald, SmartX, 1011.286
1622104650.026, lauv-roald, SmartX, 1011.279
1622104650.526, lauv-roald, SmartX, 1011.561
1622104651.026, lauv-roald, SmartX, 1011.837
1622104651.526, lauv-roald, SmartX, 1012.006
1622104652.026, lauv-roald, SmartX, 1011.894
1622104652.525, lauv-roald, SmartX, 1012.324
1622104653.026, lauv-roald, SmartX, 1012.678
1622104653.525, lauv-roald, SmartX, 1012.581
1622104654.026, lauv-roald, SmartX, 1012.673
1622104654.526, lauv-roald, SmartX, 1012.752
1622104655.026, lauv-roald, SmartX, 1012.731
1622104655.526, lauv-roald, SmartX, 1012.959
1622104656.026, lauv-roald, SmartX, 1013.537
1622104656.526, lauv-roald, SmartX, 1013.634
1622104657.026, lauv-roald, SmartX, 1013.438
1622104657.526, lauv-roald, SmartX, 1013.254
1622104658.026, lauv-roald, SmartX, 1013.863
1622104658.526, lauv-roald, SmartX, 1014.244
1622104659.026, lauv-roald, SmartX, 1014.157
1622104659.526, lauv-roald, SmartX, 1014.026
1622104660.025, lauv-roald, SmartX, 1014.326
1622104660.526, lauv-roald, SmartX, 1015.079
1622104661.025, lauv-roald, SmartX, 1015.390
1622104661.525, lauv-roald, SmartX, 1015.485
1622104662.026, lauv-roald, SmartX, 1015.319
1622104662.525, lauv-roald, SmartX, 1015.167
1622104663.026, lauv-roald, SmartX, 1014.595
1622104663.525, lauv-roald, SmartX, 1014.265
1622104664.025, lauv-roald, SmartX, 1014.235
1622104664.525, lauv-roald, SmartX, 1014.579
1622104665.025, lauv-roald, SmartX, 1014.122
1622104665.525, lauv-roald, SmartX, 1014.094
1622104666.025, lauv-roald, SmartX, 1014.101
1622104666.525, lauv-roald, SmartX, 1014.157
1622104667.025, lauv-roald, SmartX, 1014.474
1622104667.525, lauv-roald, SmartX, 1015.130
1622104668.025, lauv-roald, SmartX, 1016.206
1622104668.525, lauv-roald, SmartX, 1016.747
1622104669.025, lauv-roald, SmartX, 1016.996
1622104669.525, lauv-roald, SmartX, 1017.252
1622104670.025, lauv-roald, SmartX, 1017.053
1622104670.525, lauv-roald, SmartX, 1017.621
1622104671.025, lauv-roald, SmartX, 1018.088
1622104671.525, lauv-roald, SmartX, 1019.053
1622104672.025, lauv-roald, SmartX, 1019.458
1622104672.525, lauv-roald, SmartX, 1019.494
1622104673.025, lauv-roald, SmartX, 1018.747
1622104673.525, lauv-roald, SmartX, 1018.271
1622104674.025, lauv-roald, SmartX, 1018.300
1622104674.525, lauv-roald, SmartX, 1018.697
1622104675.027, lauv-roald, SmartX, 1018.800
1622104675.526, lauv-roald, SmartX, 1018.643
