timestamp, system, entity , value (µm)
1622111248.067, lauv-roald, Oxygen Sensor, 315.168
1622111249.067, lauv-roald, Oxygen Sensor, 311.062
1622111250.067, lauv-roald, Oxygen Sensor, 307.230
1622111251.066, lauv-roald, Oxygen Sensor, 312.381
1622111252.067, lauv-roald, Oxygen Sensor, 313.478
1622111253.067, lauv-roald, Oxygen Sensor, 310.090
1622111254.067, lauv-roald, Oxygen Sensor, 308.904
1622111255.066, lauv-roald, Oxygen Sensor, 307.215
1622111256.066, lauv-roald, Oxygen Sensor, 309.883
1622111257.066, lauv-roald, Oxygen Sensor, 315.061
1622111258.066, lauv-roald, Oxygen Sensor, 313.076
1622111259.066, lauv-roald, Oxygen Sensor, 310.291
1622111260.066, lauv-roald, Oxygen Sensor, 309.441
1622111261.066, lauv-roald, Oxygen Sensor, 309.827
1622111262.066, lauv-roald, Oxygen Sensor, 310.852
1622111263.066, lauv-roald, Oxygen Sensor, 309.742
1622111264.066, lauv-roald, Oxygen Sensor, 309.916
1622111265.066, lauv-roald, Oxygen Sensor, 309.097
1622111266.066, lauv-roald, Oxygen Sensor, 310.311
1622111267.066, lauv-roald, Oxygen Sensor, 313.098
1622111268.066, lauv-roald, Oxygen Sensor, 310.456
1622111269.066, lauv-roald, Oxygen Sensor, 309.305
1622111270.066, lauv-roald, Oxygen Sensor, 304.618
1622111271.066, lauv-roald, Oxygen Sensor, 308.590
1622111272.066, lauv-roald, Oxygen Sensor, 312.177
1622111273.066, lauv-roald, Oxygen Sensor, 313.825
1622111274.066, lauv-roald, Oxygen Sensor, 311.069
1622111275.066, lauv-roald, Oxygen Sensor, 310.302
1622111276.066, lauv-roald, Oxygen Sensor, 305.038
1622111277.066, lauv-roald, Oxygen Sensor, 310.900
1622111278.066, lauv-roald, Oxygen Sensor, 313.823
1622111279.066, lauv-roald, Oxygen Sensor, 312.628
1622111280.066, lauv-roald, Oxygen Sensor, 310.293
1622111281.066, lauv-roald, Oxygen Sensor, 307.914
1622111282.065, lauv-roald, Oxygen Sensor, 311.919
1622111283.065, lauv-roald, Oxygen Sensor, 314.462
1622111284.065, lauv-roald, Oxygen Sensor, 312.818
1622111285.065, lauv-roald, Oxygen Sensor, 312.567
1622111286.065, lauv-roald, Oxygen Sensor, 307.529
1622111287.065, lauv-roald, Oxygen Sensor, 311.449
1622111288.065, lauv-roald, Oxygen Sensor, 312.184
1622111289.065, lauv-roald, Oxygen Sensor, 309.762
1622111290.065, lauv-roald, Oxygen Sensor, 309.328
1622111291.065, lauv-roald, Oxygen Sensor, 309.713
1622111292.065, lauv-roald, Oxygen Sensor, 311.443
1622111293.065, lauv-roald, Oxygen Sensor, 310.186
1622111294.065, lauv-roald, Oxygen Sensor, 309.146
1622111295.065, lauv-roald, Oxygen Sensor, 308.852
1622111296.065, lauv-roald, Oxygen Sensor, 310.180
1622111297.065, lauv-roald, Oxygen Sensor, 309.288
1622111298.065, lauv-roald, Oxygen Sensor, 309.222
1622111299.065, lauv-roald, Oxygen Sensor, 310.957
1622111300.065, lauv-roald, Oxygen Sensor, 311.491
1622111301.065, lauv-roald, Oxygen Sensor, 311.281
1622111302.065, lauv-roald, Oxygen Sensor, 312.154
1622111303.065, lauv-roald, Oxygen Sensor, 306.608
1622111304.065, lauv-roald, Oxygen Sensor, 306.815
1622111305.065, lauv-roald, Oxygen Sensor, 306.510
1622111306.065, lauv-roald, Oxygen Sensor, 308.142
1622111307.064, lauv-roald, Oxygen Sensor, 307.788
1622111308.064, lauv-roald, Oxygen Sensor, 307.348
1622111309.065, lauv-roald, Oxygen Sensor, 305.609
1622111310.065, lauv-roald, Oxygen Sensor, 309.889
1622111311.065, lauv-roald, Oxygen Sensor, 309.971
1622111312.065, lauv-roald, Oxygen Sensor, 309.162
1622111313.064, lauv-roald, Oxygen Sensor, 307.880
1622111314.064, lauv-roald, Oxygen Sensor, 307.754
1622111315.064, lauv-roald, Oxygen Sensor, 306.536
1622111316.064, lauv-roald, Oxygen Sensor, 309.723
1622111317.064, lauv-roald, Oxygen Sensor, 309.622
1622111318.064, lauv-roald, Oxygen Sensor, 308.239
1622111319.064, lauv-roald, Oxygen Sensor, 307.535
1622111320.064, lauv-roald, Oxygen Sensor, 311.106
1622111321.064, lauv-roald, Oxygen Sensor, 309.374
1622111322.064, lauv-roald, Oxygen Sensor, 308.468
1622111323.064, lauv-roald, Oxygen Sensor, 306.297
1622111324.064, lauv-roald, Oxygen Sensor, 306.249
1622111325.064, lauv-roald, Oxygen Sensor, 310.321
1622111326.064, lauv-roald, Oxygen Sensor, 313.561
1622111327.065, lauv-roald, Oxygen Sensor, 310.932
1622111328.064, lauv-roald, Oxygen Sensor, 308.619
1622111329.064, lauv-roald, Oxygen Sensor, 306.629
1622111330.064, lauv-roald, Oxygen Sensor, 309.253
1622111331.064, lauv-roald, Oxygen Sensor, 310.828
1622111332.064, lauv-roald, Oxygen Sensor, 309.077
1622111333.064, lauv-roald, Oxygen Sensor, 307.982
1622111334.064, lauv-roald, Oxygen Sensor, 306.664
1622111335.064, lauv-roald, Oxygen Sensor, 307.050
1622111336.064, lauv-roald, Oxygen Sensor, 309.384
1622111337.064, lauv-roald, Oxygen Sensor, 308.172
1622111338.064, lauv-roald, Oxygen Sensor, 308.962
1622111339.064, lauv-roald, Oxygen Sensor, 308.747
1622111340.064, lauv-roald, Oxygen Sensor, 307.989
1622111341.064, lauv-roald, Oxygen Sensor, 308.272
1622111342.064, lauv-roald, Oxygen Sensor, 308.042
1622111343.064, lauv-roald, Oxygen Sensor, 307.288
1622111344.064, lauv-roald, Oxygen Sensor, 307.431
1622111345.064, lauv-roald, Oxygen Sensor, 307.264
1622111346.063, lauv-roald, Oxygen Sensor, 308.096
1622111347.063, lauv-roald, Oxygen Sensor, 307.719
1622111348.064, lauv-roald, Oxygen Sensor, 307.438
1622111349.063, lauv-roald, Oxygen Sensor, 306.655
1622111350.063, lauv-roald, Oxygen Sensor, 306.713
1622111351.063, lauv-roald, Oxygen Sensor, 307.865
1622111352.063, lauv-roald, Oxygen Sensor, 307.252
1622111353.063, lauv-roald, Oxygen Sensor, 303.085
1622111354.063, lauv-roald, Oxygen Sensor, 305.140
1622111355.063, lauv-roald, Oxygen Sensor, 313.489
1622111356.063, lauv-roald, Oxygen Sensor, 310.164
1622111357.063, lauv-roald, Oxygen Sensor, 307.499
1622111358.063, lauv-roald, Oxygen Sensor, 306.832
1622111359.063, lauv-roald, Oxygen Sensor, 306.754
1622111360.063, lauv-roald, Oxygen Sensor, 306.648
1622111361.063, lauv-roald, Oxygen Sensor, 305.306
1622111362.063, lauv-roald, Oxygen Sensor, 307.905
1622111363.063, lauv-roald, Oxygen Sensor, 306.748
1622111364.063, lauv-roald, Oxygen Sensor, 304.934
1622111365.063, lauv-roald, Oxygen Sensor, 306.228
1622111366.063, lauv-roald, Oxygen Sensor, 310.345
1622111367.063, lauv-roald, Oxygen Sensor, 308.754
1622111368.063, lauv-roald, Oxygen Sensor, 307.495
1622111369.063, lauv-roald, Oxygen Sensor, 306.806
1622111370.063, lauv-roald, Oxygen Sensor, 306.064
1622111371.062, lauv-roald, Oxygen Sensor, 301.864
1622111372.063, lauv-roald, Oxygen Sensor, 310.337
1622111373.063, lauv-roald, Oxygen Sensor, 312.308
1622111374.063, lauv-roald, Oxygen Sensor, 307.875
1622111375.063, lauv-roald, Oxygen Sensor, 306.175
1622111376.062, lauv-roald, Oxygen Sensor, 302.670
1622111377.062, lauv-roald, Oxygen Sensor, 306.602
1622111378.062, lauv-roald, Oxygen Sensor, 310.783
1622111379.062, lauv-roald, Oxygen Sensor, 315.251
1622111380.062, lauv-roald, Oxygen Sensor, 308.766
1622111381.062, lauv-roald, Oxygen Sensor, 304.915
1622111382.062, lauv-roald, Oxygen Sensor, 311.204
1622111383.062, lauv-roald, Oxygen Sensor, 312.525
1622111384.062, lauv-roald, Oxygen Sensor, 309.995
1622111385.062, lauv-roald, Oxygen Sensor, 310.215
1622111386.062, lauv-roald, Oxygen Sensor, 307.393
1622111387.062, lauv-roald, Oxygen Sensor, 309.102
1622111388.062, lauv-roald, Oxygen Sensor, 316.880
1622111389.062, lauv-roald, Oxygen Sensor, 312.323
1622111390.062, lauv-roald, Oxygen Sensor, 302.258
1622111391.062, lauv-roald, Oxygen Sensor, 305.971
1622111392.062, lauv-roald, Oxygen Sensor, 312.191
1622111393.062, lauv-roald, Oxygen Sensor, 314.675
1622111394.062, lauv-roald, Oxygen Sensor, 309.341
1622111395.062, lauv-roald, Oxygen Sensor, 307.546
1622111396.062, lauv-roald, Oxygen Sensor, 306.921
1622111397.062, lauv-roald, Oxygen Sensor, 303.333
1622111398.062, lauv-roald, Oxygen Sensor, 303.389
1622111399.062, lauv-roald, Oxygen Sensor, 313.067
1622111400.062, lauv-roald, Oxygen Sensor, 313.074
1622111401.062, lauv-roald, Oxygen Sensor, 305.723
1622111402.062, lauv-roald, Oxygen Sensor, 311.658
1622111403.062, lauv-roald, Oxygen Sensor, 308.731
1622111404.062, lauv-roald, Oxygen Sensor, 303.560
1622111405.061, lauv-roald, Oxygen Sensor, 302.956
1622111406.062, lauv-roald, Oxygen Sensor, 309.425
1622111407.061, lauv-roald, Oxygen Sensor, 313.180
1622111408.061, lauv-roald, Oxygen Sensor, 307.731
1622111409.061, lauv-roald, Oxygen Sensor, 304.545
1622111410.062, lauv-roald, Oxygen Sensor, 307.256
1622111411.061, lauv-roald, Oxygen Sensor, 302.200
1622111412.061, lauv-roald, Oxygen Sensor, 304.239
1622111413.061, lauv-roald, Oxygen Sensor, 313.446
1622111414.061, lauv-roald, Oxygen Sensor, 304.025
1622111415.061, lauv-roald, Oxygen Sensor, 308.074
1622111416.061, lauv-roald, Oxygen Sensor, 309.500
1622111417.061, lauv-roald, Oxygen Sensor, 309.547
1622111418.061, lauv-roald, Oxygen Sensor, 309.902
1622111419.061, lauv-roald, Oxygen Sensor, 309.719
1622111420.061, lauv-roald, Oxygen Sensor, 309.795
1622111421.061, lauv-roald, Oxygen Sensor, 309.835
1622111422.061, lauv-roald, Oxygen Sensor, 309.902
1622111423.061, lauv-roald, Oxygen Sensor, 309.827
1622111424.061, lauv-roald, Oxygen Sensor, 309.958
1622111425.061, lauv-roald, Oxygen Sensor, 310.038
1622111426.061, lauv-roald, Oxygen Sensor, 310.004
1622111427.061, lauv-roald, Oxygen Sensor, 310.025
1622111428.061, lauv-roald, Oxygen Sensor, 309.985
1622111429.061, lauv-roald, Oxygen Sensor, 310.228
1622111430.060, lauv-roald, Oxygen Sensor, 310.081
1622111431.060, lauv-roald, Oxygen Sensor, 310.173
1622111432.060, lauv-roald, Oxygen Sensor, 310.054
1622111433.060, lauv-roald, Oxygen Sensor, 310.108
1622111434.060, lauv-roald, Oxygen Sensor, 310.249
1622111435.060, lauv-roald, Oxygen Sensor, 310.048
1622111436.060, lauv-roald, Oxygen Sensor, 310.149
1622111437.060, lauv-roald, Oxygen Sensor, 310.083
1622111438.060, lauv-roald, Oxygen Sensor, 310.160
1622111439.060, lauv-roald, Oxygen Sensor, 310.296
1622111440.060, lauv-roald, Oxygen Sensor, 310.170
1622111441.060, lauv-roald, Oxygen Sensor, 310.082
1622111442.060, lauv-roald, Oxygen Sensor, 310.169
1622111443.060, lauv-roald, Oxygen Sensor, 310.133
1622111444.060, lauv-roald, Oxygen Sensor, 310.183
1622111445.060, lauv-roald, Oxygen Sensor, 310.097
1622111446.060, lauv-roald, Oxygen Sensor, 310.051
1622111447.060, lauv-roald, Oxygen Sensor, 310.064
1622111448.060, lauv-roald, Oxygen Sensor, 310.142
1622111449.060, lauv-roald, Oxygen Sensor, 310.081
1622111450.060, lauv-roald, Oxygen Sensor, 310.088
1622111451.060, lauv-roald, Oxygen Sensor, 310.017
1622111452.060, lauv-roald, Oxygen Sensor, 310.097
1622111453.060, lauv-roald, Oxygen Sensor, 309.988
1622111454.060, lauv-roald, Oxygen Sensor, 310.090
1622111455.060, lauv-roald, Oxygen Sensor, 310.124
1622111456.060, lauv-roald, Oxygen Sensor, 310.026
1622111457.060, lauv-roald, Oxygen Sensor, 310.038
1622111458.060, lauv-roald, Oxygen Sensor, 309.918
1622111459.060, lauv-roald, Oxygen Sensor, 309.989
1622111460.060, lauv-roald, Oxygen Sensor, 309.994
1622111461.060, lauv-roald, Oxygen Sensor, 309.932
1622111462.060, lauv-roald, Oxygen Sensor, 309.908
1622111463.060, lauv-roald, Oxygen Sensor, 309.831
1622111464.059, lauv-roald, Oxygen Sensor, 309.835
1622111465.059, lauv-roald, Oxygen Sensor, 309.800
1622111466.059, lauv-roald, Oxygen Sensor, 309.794
1622111467.059, lauv-roald, Oxygen Sensor, 309.707
1622111468.059, lauv-roald, Oxygen Sensor, 309.732
1622111469.059, lauv-roald, Oxygen Sensor, 309.677
1622111470.059, lauv-roald, Oxygen Sensor, 309.645
1622111471.059, lauv-roald, Oxygen Sensor, 309.678
1622111472.059, lauv-roald, Oxygen Sensor, 309.632
1622111473.059, lauv-roald, Oxygen Sensor, 309.544
1622111474.059, lauv-roald, Oxygen Sensor, 309.521
1622111475.059, lauv-roald, Oxygen Sensor, 309.449
1622111476.059, lauv-roald, Oxygen Sensor, 309.590
1622111477.059, lauv-roald, Oxygen Sensor, 309.544
1622111478.059, lauv-roald, Oxygen Sensor, 309.540
1622111479.059, lauv-roald, Oxygen Sensor, 309.465
1622111480.059, lauv-roald, Oxygen Sensor, 309.481
1622111481.059, lauv-roald, Oxygen Sensor, 309.378
1622111482.059, lauv-roald, Oxygen Sensor, 309.454
1622111483.059, lauv-roald, Oxygen Sensor, 309.421
1622111484.059, lauv-roald, Oxygen Sensor, 309.382
1622111485.059, lauv-roald, Oxygen Sensor, 309.435
1622111486.059, lauv-roald, Oxygen Sensor, 309.286
1622111487.059, lauv-roald, Oxygen Sensor, 309.396
1622111488.059, lauv-roald, Oxygen Sensor, 309.245
1622111489.059, lauv-roald, Oxygen Sensor, 309.362
1622111490.059, lauv-roald, Oxygen Sensor, 309.587
1622111491.059, lauv-roald, Oxygen Sensor, 309.068
1622111492.059, lauv-roald, Oxygen Sensor, 309.178
1622111493.059, lauv-roald, Oxygen Sensor, 309.169
1622111494.059, lauv-roald, Oxygen Sensor, 309.189
1622111495.059, lauv-roald, Oxygen Sensor, 309.071
1622111496.059, lauv-roald, Oxygen Sensor, 309.094
1622111497.059, lauv-roald, Oxygen Sensor, 309.052
1622111498.058, lauv-roald, Oxygen Sensor, 308.900
1622111499.058, lauv-roald, Oxygen Sensor, 308.855
1622111500.058, lauv-roald, Oxygen Sensor, 308.942
1622111501.058, lauv-roald, Oxygen Sensor, 308.904
1622111502.058, lauv-roald, Oxygen Sensor, 309.034
1622111503.058, lauv-roald, Oxygen Sensor, 308.692
1622111504.058, lauv-roald, Oxygen Sensor, 309.068
1622111505.058, lauv-roald, Oxygen Sensor, 308.737
1622111506.058, lauv-roald, Oxygen Sensor, 308.632
1622111507.058, lauv-roald, Oxygen Sensor, 308.717
1622111508.058, lauv-roald, Oxygen Sensor, 308.863
1622111509.058, lauv-roald, Oxygen Sensor, 308.701
1622111510.058, lauv-roald, Oxygen Sensor, 308.647
1622111511.058, lauv-roald, Oxygen Sensor, 308.747
1622111512.058, lauv-roald, Oxygen Sensor, 308.569
1622111513.058, lauv-roald, Oxygen Sensor, 308.691
1622111514.058, lauv-roald, Oxygen Sensor, 308.638
1622111515.058, lauv-roald, Oxygen Sensor, 309.520
1622111516.058, lauv-roald, Oxygen Sensor, 310.495
1622111517.058, lauv-roald, Oxygen Sensor, 309.415
1622111518.058, lauv-roald, Oxygen Sensor, 309.527
1622111519.058, lauv-roald, Oxygen Sensor, 308.926
1622111520.058, lauv-roald, Oxygen Sensor, 310.342
1622111521.058, lauv-roald, Oxygen Sensor, 309.600
1622111522.058, lauv-roald, Oxygen Sensor, 310.802
1622111523.058, lauv-roald, Oxygen Sensor, 309.679
1622111524.057, lauv-roald, Oxygen Sensor, 309.853
1622111525.057, lauv-roald, Oxygen Sensor, 310.191
1622111526.057, lauv-roald, Oxygen Sensor, 309.610
1622111527.058, lauv-roald, Oxygen Sensor, 309.413
1622111528.057, lauv-roald, Oxygen Sensor, 309.285
1622111529.057, lauv-roald, Oxygen Sensor, 309.519
1622111530.057, lauv-roald, Oxygen Sensor, 309.291
1622111531.057, lauv-roald, Oxygen Sensor, 309.276
1622111532.057, lauv-roald, Oxygen Sensor, 309.132
1622111533.057, lauv-roald, Oxygen Sensor, 309.239
1622111534.057, lauv-roald, Oxygen Sensor, 308.696
1622111535.057, lauv-roald, Oxygen Sensor, 309.287
1622111536.057, lauv-roald, Oxygen Sensor, 309.314
1622111537.057, lauv-roald, Oxygen Sensor, 309.152
1622111538.057, lauv-roald, Oxygen Sensor, 309.258
1622111539.057, lauv-roald, Oxygen Sensor, 309.507
1622111540.057, lauv-roald, Oxygen Sensor, 309.358
1622111541.057, lauv-roald, Oxygen Sensor, 309.362
1622111542.057, lauv-roald, Oxygen Sensor, 309.464
1622111543.057, lauv-roald, Oxygen Sensor, 309.634
1622111544.057, lauv-roald, Oxygen Sensor, 309.437
1622111545.057, lauv-roald, Oxygen Sensor, 309.553
1622111546.057, lauv-roald, Oxygen Sensor, 309.584
1622111547.057, lauv-roald, Oxygen Sensor, 309.862
1622111548.057, lauv-roald, Oxygen Sensor, 309.970
1622111549.057, lauv-roald, Oxygen Sensor, 309.529
1622111550.057, lauv-roald, Oxygen Sensor, 309.306
1622111551.057, lauv-roald, Oxygen Sensor, 309.513
1622111552.057, lauv-roald, Oxygen Sensor, 309.241
1622111553.057, lauv-roald, Oxygen Sensor, 309.144
1622111554.057, lauv-roald, Oxygen Sensor, 309.205
1622111555.057, lauv-roald, Oxygen Sensor, 309.274
1622111556.057, lauv-roald, Oxygen Sensor, 309.016
1622111557.056, lauv-roald, Oxygen Sensor, 309.108
1622111558.056, lauv-roald, Oxygen Sensor, 309.336
1622111559.056, lauv-roald, Oxygen Sensor, 309.192
1622111560.056, lauv-roald, Oxygen Sensor, 309.016
1622111561.056, lauv-roald, Oxygen Sensor, 309.852
1622111562.056, lauv-roald, Oxygen Sensor, 309.757
1622111563.056, lauv-roald, Oxygen Sensor, 309.505
1622111564.056, lauv-roald, Oxygen Sensor, 310.066
1622111565.056, lauv-roald, Oxygen Sensor, 310.091
1622111566.056, lauv-roald, Oxygen Sensor, 310.767
1622111567.056, lauv-roald, Oxygen Sensor, 311.123
1622111568.056, lauv-roald, Oxygen Sensor, 311.076
1622111569.056, lauv-roald, Oxygen Sensor, 311.468
1622111570.056, lauv-roald, Oxygen Sensor, 311.709
1622111571.056, lauv-roald, Oxygen Sensor, 312.059
1622111572.056, lauv-roald, Oxygen Sensor, 311.822
1622111573.056, lauv-roald, Oxygen Sensor, 311.278
1622111574.056, lauv-roald, Oxygen Sensor, 311.688
1622111575.056, lauv-roald, Oxygen Sensor, 311.630
1622111576.056, lauv-roald, Oxygen Sensor, 311.774
1622111577.056, lauv-roald, Oxygen Sensor, 311.578
1622111578.056, lauv-roald, Oxygen Sensor, 311.679
1622111579.056, lauv-roald, Oxygen Sensor, 311.877
1622111580.056, lauv-roald, Oxygen Sensor, 312.277
1622111581.056, lauv-roald, Oxygen Sensor, 311.529
1622111582.056, lauv-roald, Oxygen Sensor, 311.742
1622111583.056, lauv-roald, Oxygen Sensor, 311.802
1622111584.056, lauv-roald, Oxygen Sensor, 311.733
1622111585.056, lauv-roald, Oxygen Sensor, 311.306
1622111586.056, lauv-roald, Oxygen Sensor, 311.315
1622111587.056, lauv-roald, Oxygen Sensor, 311.648
1622111588.055, lauv-roald, Oxygen Sensor, 310.720
1622111589.056, lauv-roald, Oxygen Sensor, 311.546
1622111590.056, lauv-roald, Oxygen Sensor, 311.643
1622111591.055, lauv-roald, Oxygen Sensor, 311.121
1622111592.055, lauv-roald, Oxygen Sensor, 310.642
1622111593.055, lauv-roald, Oxygen Sensor, 310.497
1622111594.055, lauv-roald, Oxygen Sensor, 310.402
1622111595.055, lauv-roald, Oxygen Sensor, 310.597
1622111596.056, lauv-roald, Oxygen Sensor, 310.354
1622111597.055, lauv-roald, Oxygen Sensor, 310.009
1622111598.057, lauv-roald, Oxygen Sensor, 309.945
1622111599.055, lauv-roald, Oxygen Sensor, 310.019
1622111600.055, lauv-roald, Oxygen Sensor, 310.420
1622111601.055, lauv-roald, Oxygen Sensor, 310.146
1622111602.056, lauv-roald, Oxygen Sensor, 309.982
1622111603.055, lauv-roald, Oxygen Sensor, 309.832
1622111604.056, lauv-roald, Oxygen Sensor, 309.803
1622111605.056, lauv-roald, Oxygen Sensor, 309.738
1622111606.056, lauv-roald, Oxygen Sensor, 309.826
1622111607.056, lauv-roald, Oxygen Sensor, 309.866
1622111608.056, lauv-roald, Oxygen Sensor, 309.883
1622111609.055, lauv-roald, Oxygen Sensor, 309.684
1622111610.055, lauv-roald, Oxygen Sensor, 309.498
1622111611.056, lauv-roald, Oxygen Sensor, 309.705
1622111612.056, lauv-roald, Oxygen Sensor, 309.801
1622111613.055, lauv-roald, Oxygen Sensor, 309.938
1622111614.055, lauv-roald, Oxygen Sensor, 309.483
1622111615.055, lauv-roald, Oxygen Sensor, 309.737
1622111616.057, lauv-roald, Oxygen Sensor, 310.063
1622111617.055, lauv-roald, Oxygen Sensor, 309.809
1622111618.055, lauv-roald, Oxygen Sensor, 309.560
1622111619.055, lauv-roald, Oxygen Sensor, 309.910
1622111620.055, lauv-roald, Oxygen Sensor, 309.919
1622111621.055, lauv-roald, Oxygen Sensor, 310.156
1622111622.055, lauv-roald, Oxygen Sensor, 310.233
1622111623.055, lauv-roald, Oxygen Sensor, 310.182
1622111624.055, lauv-roald, Oxygen Sensor, 310.335
1622111625.055, lauv-roald, Oxygen Sensor, 310.248
1622111626.055, lauv-roald, Oxygen Sensor, 310.206
1622111627.055, lauv-roald, Oxygen Sensor, 310.038
1622111628.055, lauv-roald, Oxygen Sensor, 310.079
1622111629.054, lauv-roald, Oxygen Sensor, 311.100
1622111630.054, lauv-roald, Oxygen Sensor, 310.452
1622111631.054, lauv-roald, Oxygen Sensor, 310.623
