timestamp, system, entity , value (m)
1622117037.005, lauv-roald, DVL, 10.936
1622117037.188, lauv-roald, SmartX, 11.291
1622117037.203, lauv-roald, DVL, 10.881
1622117037.605, lauv-roald, DVL, 10.787
1622117037.688, lauv-roald, SmartX, 11.172
1622117037.801, lauv-roald, DVL, 10.747
1622117038.003, lauv-roald, DVL, 10.695
1622117038.188, lauv-roald, SmartX, 11.053
1622117038.403, lauv-roald, DVL, 10.596
1622117038.606, lauv-roald, DVL, 10.541
1622117038.688, lauv-roald, SmartX, 10.923
1622117038.803, lauv-roald, DVL, 10.492
1622117039.188, lauv-roald, SmartX, 10.804
1622117039.204, lauv-roald, DVL, 10.396
1622117039.404, lauv-roald, DVL, 10.345
1622117039.603, lauv-roald, DVL, 10.291
1622117039.688, lauv-roald, SmartX, 10.675
1622117040.006, lauv-roald, DVL, 10.191
1622117040.188, lauv-roald, SmartX, 10.555
1622117040.205, lauv-roald, DVL, 10.149
1622117040.407, lauv-roald, DVL, 10.098
1622117040.688, lauv-roald, SmartX, 10.436
1622117040.804, lauv-roald, DVL, 9.999
1622117041.003, lauv-roald, DVL, 9.943
1622117041.188, lauv-roald, SmartX, 10.307
1622117041.205, lauv-roald, DVL, 9.904
1622117041.604, lauv-roald, DVL, 9.804
1622117041.688, lauv-roald, SmartX, 10.177
1622117041.807, lauv-roald, DVL, 9.753
1622117042.003, lauv-roald, DVL, 9.698
1622117042.188, lauv-roald, SmartX, 10.048
1622117042.403, lauv-roald, DVL, 9.594
1622117042.603, lauv-roald, DVL, 9.545
1622117042.688, lauv-roald, SmartX, 9.919
1622117042.802, lauv-roald, DVL, 9.497
1622117043.188, lauv-roald, SmartX, 9.789
1622117043.204, lauv-roald, DVL, 9.404
1622117043.404, lauv-roald, DVL, 9.350
1622117043.606, lauv-roald, DVL, 9.297
1622117043.688, lauv-roald, SmartX, 9.680
1622117044.004, lauv-roald, DVL, 9.207
1622117044.188, lauv-roald, SmartX, 9.560
1622117044.202, lauv-roald, DVL, 9.165
1622117044.404, lauv-roald, DVL, 9.125
1622117044.688, lauv-roald, SmartX, 9.461
1622117044.803, lauv-roald, DVL, 9.035
1622117045.004, lauv-roald, DVL, 8.993
1622117045.188, lauv-roald, SmartX, 9.352
1622117045.204, lauv-roald, DVL, 8.951
1622117045.603, lauv-roald, DVL, 8.859
1622117045.688, lauv-roald, SmartX, 9.242
1622117045.802, lauv-roald, DVL, 8.818
1622117046.006, lauv-roald, DVL, 8.779
1622117046.188, lauv-roald, SmartX, 9.133
1622117046.404, lauv-roald, DVL, 8.683
1622117046.606, lauv-roald, DVL, 8.628
1622117046.688, lauv-roald, SmartX, 9.013
1622117046.803, lauv-roald, DVL, 8.574
1622117047.187, lauv-roald, SmartX, 8.894
1622117047.204, lauv-roald, DVL, 8.479
1622117047.406, lauv-roald, DVL, 8.434
1622117047.606, lauv-roald, DVL, 8.379
1622117047.688, lauv-roald, SmartX, 8.765
1622117048.003, lauv-roald, DVL, 8.286
1622117048.188, lauv-roald, SmartX, 8.645
1622117048.204, lauv-roald, DVL, 8.238
1622117048.404, lauv-roald, DVL, 8.190
1622117048.688, lauv-roald, SmartX, 8.516
1622117048.804, lauv-roald, DVL, 8.102
1622117049.004, lauv-roald, DVL, 8.043
1622117049.187, lauv-roald, SmartX, 8.406
1622117049.204, lauv-roald, DVL, 8.001
1622117049.606, lauv-roald, DVL, 7.907
1622117049.688, lauv-roald, SmartX, 8.277
1622117049.805, lauv-roald, DVL, 7.853
1622117050.005, lauv-roald, DVL, 7.808
1622117050.187, lauv-roald, SmartX, 8.168
1622117050.406, lauv-roald, DVL, 7.723
1622117050.605, lauv-roald, DVL, 7.668
1622117050.688, lauv-roald, SmartX, 8.048
1622117050.806, lauv-roald, DVL, 7.627
1622117051.187, lauv-roald, SmartX, 7.949
1622117051.207, lauv-roald, DVL, 7.550
1622117051.407, lauv-roald, DVL, 7.508
1622117051.604, lauv-roald, DVL, 7.467
1622117051.687, lauv-roald, SmartX, 7.849
1622117052.005, lauv-roald, DVL, 7.387
1622117052.187, lauv-roald, SmartX, 7.750
1622117052.207, lauv-roald, DVL, 7.343
1622117052.407, lauv-roald, DVL, 7.297
1622117052.687, lauv-roald, SmartX, 7.650
1622117052.805, lauv-roald, DVL, 7.218
1622117053.008, lauv-roald, DVL, 7.179
1622117053.187, lauv-roald, SmartX, 7.551
1622117053.205, lauv-roald, DVL, 7.126
1622117053.605, lauv-roald, DVL, 7.033
1622117053.687, lauv-roald, SmartX, 7.441
1622117053.806, lauv-roald, DVL, 6.986
1622117054.006, lauv-roald, DVL, 6.938
1622117054.187, lauv-roald, SmartX, 7.312
1622117054.407, lauv-roald, DVL, 6.840
1622117054.606, lauv-roald, DVL, 6.796
1622117054.687, lauv-roald, SmartX, 7.203
1622117054.803, lauv-roald, DVL, 6.745
1622117055.187, lauv-roald, SmartX, 7.073
1622117055.205, lauv-roald, DVL, 6.647
1622117055.405, lauv-roald, DVL, 6.599
1622117055.604, lauv-roald, DVL, 6.540
1622117055.687, lauv-roald, SmartX, 6.964
1622117056.008, lauv-roald, DVL, 6.452
1622117056.187, lauv-roald, SmartX, 6.825
1622117056.206, lauv-roald, DVL, 6.400
1622117056.407, lauv-roald, DVL, 6.349
1622117056.687, lauv-roald, SmartX, 6.705
1622117056.805, lauv-roald, DVL, 6.247
1622117057.004, lauv-roald, DVL, 6.189
1622117057.187, lauv-roald, SmartX, 6.566
1622117057.207, lauv-roald, DVL, 6.138
1622117057.605, lauv-roald, DVL, 6.032
1622117057.687, lauv-roald, SmartX, 6.427
1622117057.807, lauv-roald, DVL, 5.973
1622117058.004, lauv-roald, DVL, 5.926
1622117058.187, lauv-roald, SmartX, 6.287
1622117058.404, lauv-roald, DVL, 5.820
1622117058.606, lauv-roald, DVL, 5.773
1622117058.687, lauv-roald, SmartX, 6.178
1622117058.805, lauv-roald, DVL, 5.725
1622117059.187, lauv-roald, SmartX, 6.059
1622117059.207, lauv-roald, DVL, 5.620
1622117059.407, lauv-roald, DVL, 5.577
1622117059.602, lauv-roald, DVL, 5.531
1622117059.687, lauv-roald, SmartX, 5.919
1622117060.006, lauv-roald, DVL, 5.420
1622117060.187, lauv-roald, SmartX, 5.770
1622117060.203, lauv-roald, DVL, 5.367
1622117060.405, lauv-roald, DVL, 5.311
1622117060.687, lauv-roald, SmartX, 5.631
1622117060.806, lauv-roald, DVL, 5.213
1622117061.007, lauv-roald, DVL, 5.158
1622117061.187, lauv-roald, SmartX, 5.492
1622117061.205, lauv-roald, DVL, 5.104
1622117061.607, lauv-roald, DVL, 4.998
1622117061.687, lauv-roald, SmartX, 5.352
1622117061.807, lauv-roald, DVL, 4.950
1622117062.005, lauv-roald, DVL, 4.902
1622117062.187, lauv-roald, SmartX, 5.213
1622117062.404, lauv-roald, DVL, 4.801
1622117062.606, lauv-roald, DVL, 4.746
1622117062.686, lauv-roald, SmartX, 5.094
1622117062.805, lauv-roald, DVL, 4.706
1622117063.186, lauv-roald, SmartX, 4.964
1622117063.206, lauv-roald, DVL, 4.609
1622117063.404, lauv-roald, DVL, 4.562
1622117063.606, lauv-roald, DVL, 4.509
1622117063.686, lauv-roald, SmartX, 4.825
1622117064.006, lauv-roald, DVL, 4.415
1622117064.186, lauv-roald, SmartX, 4.706
1622117064.204, lauv-roald, DVL, 4.372
1622117064.406, lauv-roald, DVL, 4.328
1622117064.686, lauv-roald, SmartX, 4.586
1622117064.805, lauv-roald, DVL, 4.228
1622117065.006, lauv-roald, DVL, 4.190
1622117065.187, lauv-roald, SmartX, 4.477
1622117065.205, lauv-roald, DVL, 4.147
1622117065.604, lauv-roald, DVL, 4.057
1622117065.686, lauv-roald, SmartX, 4.367
1622117065.805, lauv-roald, DVL, 4.011
1622117066.008, lauv-roald, DVL, 3.976
1622117066.186, lauv-roald, SmartX, 4.258
1622117066.404, lauv-roald, DVL, 3.888
1622117066.606, lauv-roald, DVL, 3.847
1622117066.686, lauv-roald, SmartX, 4.149
1622117066.805, lauv-roald, DVL, 3.803
1622117067.186, lauv-roald, SmartX, 4.049
1622117067.203, lauv-roald, DVL, 3.720
1622117067.406, lauv-roald, DVL, 3.677
1622117067.604, lauv-roald, DVL, 3.631
1622117067.686, lauv-roald, SmartX, 3.940
1622117068.007, lauv-roald, DVL, 3.546
1622117068.186, lauv-roald, SmartX, 3.830
1622117068.207, lauv-roald, DVL, 3.501
1622117068.403, lauv-roald, DVL, 3.455
1622117068.686, lauv-roald, SmartX, 3.731
1622117068.806, lauv-roald, DVL, 3.374
1622117069.005, lauv-roald, DVL, 3.325
1622117069.186, lauv-roald, SmartX, 3.621
1622117069.204, lauv-roald, DVL, 3.291
1622117069.606, lauv-roald, DVL, 3.201
1622117069.686, lauv-roald, SmartX, 3.512
1622117069.806, lauv-roald, DVL, 3.158
1622117070.007, lauv-roald, DVL, 3.102
1622117070.186, lauv-roald, SmartX, 3.402
1622117070.406, lauv-roald, DVL, 3.019
1622117070.605, lauv-roald, DVL, 2.964
1622117070.686, lauv-roald, SmartX, 3.293
1622117070.808, lauv-roald, DVL, 2.931
1622117071.186, lauv-roald, SmartX, 3.193
1622117071.206, lauv-roald, DVL, 2.844
1622117071.406, lauv-roald, DVL, 2.800
1622117071.606, lauv-roald, DVL, 2.760
1622117071.686, lauv-roald, SmartX, 3.084
1622117072.007, lauv-roald, DVL, 2.675
1622117072.186, lauv-roald, SmartX, 2.975
1622117072.208, lauv-roald, DVL, 2.625
1622117072.404, lauv-roald, DVL, 2.589
1622117072.686, lauv-roald, SmartX, 2.875
1622117072.806, lauv-roald, DVL, 2.503
1622117073.008, lauv-roald, DVL, 2.457
1622117073.186, lauv-roald, SmartX, 2.766
1622117073.208, lauv-roald, DVL, 2.416
1622117073.606, lauv-roald, DVL, 2.332
1622117073.686, lauv-roald, SmartX, 2.656
1622117073.806, lauv-roald, DVL, 2.288
1622117074.009, lauv-roald, DVL, 2.250
1622117074.186, lauv-roald, SmartX, 2.567
1622117074.409, lauv-roald, DVL, 2.168
1622117074.606, lauv-roald, DVL, 2.132
1622117074.686, lauv-roald, SmartX, 2.477
1622117074.805, lauv-roald, DVL, 2.094
1622117075.186, lauv-roald, SmartX, 2.368
1622117075.206, lauv-roald, DVL, 2.018
1622117075.408, lauv-roald, DVL, 1.963
1622117075.608, lauv-roald, DVL, 1.932
1622117075.686, lauv-roald, SmartX, 2.268
1622117076.005, lauv-roald, DVL, 1.840
1622117076.186, lauv-roald, SmartX, 2.169
1622117076.208, lauv-roald, DVL, 1.801
1622117076.406, lauv-roald, DVL, 1.758
1622117076.686, lauv-roald, SmartX, 2.069
1622117076.805, lauv-roald, DVL, 1.678
1622117077.008, lauv-roald, DVL, 1.639
1622117077.186, lauv-roald, SmartX, 1.980
1622117077.210, lauv-roald, DVL, 1.614
1622117077.605, lauv-roald, DVL, 1.528
1622117077.685, lauv-roald, SmartX, 1.890
1622117077.805, lauv-roald, DVL, 1.490
1622117078.007, lauv-roald, DVL, 1.457
1622117078.186, lauv-roald, SmartX, 1.781
1622117078.406, lauv-roald, DVL, 1.350
1622117078.616, lauv-roald, DVL, 1.315
1622117078.686, lauv-roald, SmartX, 1.681
1622117078.807, lauv-roald, DVL, 1.268
1622117079.186, lauv-roald, SmartX, 1.582
1622117079.208, lauv-roald, DVL, 1.189
1622117079.410, lauv-roald, DVL, 1.151
1622117079.606, lauv-roald, DVL, 1.111
1622117079.686, lauv-roald, SmartX, 1.492
1622117080.005, lauv-roald, DVL, 1.047
1622117080.185, lauv-roald, SmartX, 1.403
1622117080.207, lauv-roald, DVL, 1.010
1622117080.407, lauv-roald, DVL, 0.963
1622117080.685, lauv-roald, SmartX, 1.283
1622117080.811, lauv-roald, DVL, 0.883
1622117081.007, lauv-roald, DVL, 0.834
1622117081.185, lauv-roald, SmartX, 1.174
1622117081.210, lauv-roald, DVL, 0.787
1622117081.607, lauv-roald, DVL, 0.695
1622117081.685, lauv-roald, SmartX, 1.064
1622117081.807, lauv-roald, DVL, 0.657
1622117082.008, lauv-roald, DVL, 0.621
1622117082.185, lauv-roald, SmartX, 0.965
1622117082.410, lauv-roald, DVL, 0.550
1622117082.612, lauv-roald, DVL, 0.523
1622117082.685, lauv-roald, SmartX, 0.875
1622117082.812, lauv-roald, DVL, 0.485
1622117083.185, lauv-roald, SmartX, 0.756
1622117083.210, lauv-roald, DVL, 0.391
1622117083.412, lauv-roald, DVL, 0.353
1622117083.610, lauv-roald, DVL, 0.314
1622117083.685, lauv-roald, SmartX, 0.617
1622117084.013, lauv-roald, DVL, 0.252
1622117084.185, lauv-roald, SmartX, 0.527
1622117084.212, lauv-roald, DVL, 0.233
1622117084.412, lauv-roald, DVL, 0.210
1622117084.685, lauv-roald, SmartX, 0.468
1622117084.813, lauv-roald, DVL, 0.189
1622117085.011, lauv-roald, DVL, 0.172
1622117085.185, lauv-roald, SmartX, 0.408
1622117085.212, lauv-roald, DVL, 0.153
1622117085.617, lauv-roald, DVL, 0.121
1622117085.685, lauv-roald, SmartX, 0.378
1622117085.817, lauv-roald, DVL, 0.104
1622117086.010, lauv-roald, DVL, 0.091
1622117086.185, lauv-roald, SmartX, 0.348
1622117086.413, lauv-roald, DVL, 0.078
1622117086.612, lauv-roald, DVL, 0.088
1622117086.685, lauv-roald, SmartX, 0.328
1622117086.812, lauv-roald, DVL, 0.077
1622117087.185, lauv-roald, SmartX, 0.318
1622117087.212, lauv-roald, DVL, 0.066
1622117087.413, lauv-roald, DVL, 0.041
1622117087.617, lauv-roald, DVL, 0.025
1622117087.685, lauv-roald, SmartX, 0.298
1622117088.014, lauv-roald, DVL, 0.018
1622117088.185, lauv-roald, SmartX, 0.279
1622117088.219, lauv-roald, DVL, 0.029
1622117088.411, lauv-roald, DVL, 0.038
1622117088.684, lauv-roald, SmartX, 0.328
1622117088.810, lauv-roald, DVL, 0.041
1622117089.011, lauv-roald, DVL, 0.035
1622117089.185, lauv-roald, SmartX, 0.318
1622117089.212, lauv-roald, DVL, 0.041
1622117089.614, lauv-roald, DVL, 0.025
1622117089.684, lauv-roald, SmartX, 0.298
1622117089.814, lauv-roald, DVL, 0.021
1622117090.009, lauv-roald, DVL, 0.021
1622117090.184, lauv-roald, SmartX, 0.318
1622117090.414, lauv-roald, DVL, 0.016
1622117090.614, lauv-roald, DVL, 0.020
1622117090.684, lauv-roald, SmartX, 0.289
1622117090.812, lauv-roald, DVL, 0.017
1622117091.184, lauv-roald, SmartX, 0.289
1622117091.213, lauv-roald, DVL, 0.001
1622117091.413, lauv-roald, DVL, 0.000
1622117091.615, lauv-roald, DVL, 0.000
1622117091.684, lauv-roald, SmartX, 0.279
1622117092.011, lauv-roald, DVL, 0.004
1622117092.184, lauv-roald, SmartX, 0.269
1622117092.211, lauv-roald, DVL, 0.001
1622117092.412, lauv-roald, DVL, 0.000
1622117092.684, lauv-roald, SmartX, 0.259
1622117092.810, lauv-roald, DVL, 0.000
1622117093.011, lauv-roald, DVL, 0.000
1622117093.184, lauv-roald, SmartX, 0.289
1622117093.224, lauv-roald, DVL, 0.000
1622117093.611, lauv-roald, DVL, 0.002
1622117093.684, lauv-roald, SmartX, 0.289
1622117093.811, lauv-roald, DVL, 0.000
1622117094.013, lauv-roald, DVL, 0.000
1622117094.184, lauv-roald, SmartX, 0.279
1622117094.412, lauv-roald, DVL, 0.010
1622117094.617, lauv-roald, DVL, 0.000
1622117094.684, lauv-roald, SmartX, 0.289
1622117094.808, lauv-roald, DVL, 0.007
1622117095.184, lauv-roald, SmartX, 0.298
1622117095.211, lauv-roald, DVL, 0.000
1622117095.415, lauv-roald, DVL, 0.002
1622117095.612, lauv-roald, DVL, 0.014
1622117095.684, lauv-roald, SmartX, 0.289
1622117096.011, lauv-roald, DVL, 0.024
1622117096.184, lauv-roald, SmartX, 0.318
1622117096.213, lauv-roald, DVL, 0.013
1622117096.418, lauv-roald, DVL, 0.009
1622117096.684, lauv-roald, SmartX, 0.298
1622117096.815, lauv-roald, DVL, 0.020
1622117097.013, lauv-roald, DVL, 0.020
1622117097.184, lauv-roald, SmartX, 0.289
1622117097.212, lauv-roald, DVL, 0.018
1622117097.611, lauv-roald, DVL, 0.018
1622117097.684, lauv-roald, SmartX, 0.298
1622117097.817, lauv-roald, DVL, 0.008
1622117098.011, lauv-roald, DVL, 0.006
1622117098.184, lauv-roald, SmartX, 0.289
1622117098.410, lauv-roald, DVL, 0.000
1622117098.613, lauv-roald, DVL, 0.001
1622117098.684, lauv-roald, SmartX, 0.289
1622117098.810, lauv-roald, DVL, 0.004
1622117099.184, lauv-roald, SmartX, 0.269
1622117099.210, lauv-roald, DVL, 0.015
1622117099.413, lauv-roald, DVL, 0.020
1622117099.618, lauv-roald, DVL, 0.015
1622117099.684, lauv-roald, SmartX, 0.279
1622117100.011, lauv-roald, DVL, 0.002
1622117100.184, lauv-roald, SmartX, 0.289
1622117100.210, lauv-roald, DVL, 0.000
1622117100.411, lauv-roald, DVL, 0.000
1622117100.684, lauv-roald, SmartX, 0.269
1622117100.811, lauv-roald, DVL, 0.000
1622117101.013, lauv-roald, DVL, 0.000
1622117101.183, lauv-roald, SmartX, 0.289
1622117101.213, lauv-roald, DVL, 0.000
1622117101.616, lauv-roald, DVL, 0.000
1622117101.683, lauv-roald, SmartX, 0.259
1622117101.813, lauv-roald, DVL, 0.000
1622117102.014, lauv-roald, DVL, 0.005
1622117102.184, lauv-roald, SmartX, 0.289
1622117102.410, lauv-roald, DVL, 0.000
1622117102.609, lauv-roald, DVL, 0.000
1622117102.683, lauv-roald, SmartX, 0.279
1622117102.813, lauv-roald, DVL, 0.003
1622117103.183, lauv-roald, SmartX, 0.289
1622117103.215, lauv-roald, DVL, 0.004
1622117103.415, lauv-roald, DVL, 0.000
1622117103.618, lauv-roald, DVL, 0.000
1622117103.683, lauv-roald, SmartX, 0.269
1622117104.015, lauv-roald, DVL, 0.001
1622117104.183, lauv-roald, SmartX, 0.269
1622117104.212, lauv-roald, DVL, 0.000
1622117104.414, lauv-roald, DVL, 0.000
1622117104.684, lauv-roald, SmartX, 0.318
1622117104.810, lauv-roald, DVL, 0.015
1622117105.013, lauv-roald, DVL, 0.028
1622117105.184, lauv-roald, SmartX, 0.279
1622117105.212, lauv-roald, DVL, 0.032
1622117105.612, lauv-roald, DVL, 0.003
1622117105.683, lauv-roald, SmartX, 0.318
1622117105.817, lauv-roald, DVL, 0.009
1622117106.014, lauv-roald, DVL, 0.005
1622117106.183, lauv-roald, SmartX, 0.269
1622117106.413, lauv-roald, DVL, 0.001
1622117106.624, lauv-roald, DVL, 0.000
1622117106.684, lauv-roald, SmartX, 0.279
1622117106.811, lauv-roald, DVL, 0.000
1622117107.183, lauv-roald, SmartX, 0.249
1622117107.209, lauv-roald, DVL, 0.000
1622117107.414, lauv-roald, DVL, 0.013
1622117107.617, lauv-roald, DVL, 0.023
1622117107.684, lauv-roald, SmartX, 0.328
1622117108.019, lauv-roald, DVL, 0.012
1622117108.184, lauv-roald, SmartX, 0.289
1622117108.217, lauv-roald, DVL, 0.023
1622117108.413, lauv-roald, DVL, 0.030
1622117108.685, lauv-roald, SmartX, 0.259
1622117108.815, lauv-roald, DVL, 0.000
1622117109.016, lauv-roald, DVL, 0.000
1622117109.183, lauv-roald, SmartX, 0.298
1622117109.213, lauv-roald, DVL, 0.000
1622117109.611, lauv-roald, DVL, 0.023
1622117109.683, lauv-roald, SmartX, 0.269
1622117109.815, lauv-roald, DVL, 0.014
1622117110.012, lauv-roald, DVL, 0.005
1622117110.183, lauv-roald, SmartX, 0.308
1622117110.411, lauv-roald, DVL, 0.015
1622117110.613, lauv-roald, DVL, 0.025
1622117110.683, lauv-roald, SmartX, 0.259
1622117110.812, lauv-roald, DVL, 0.023
1622117111.183, lauv-roald, SmartX, 0.298
1622117111.215, lauv-roald, DVL, 0.018
1622117111.412, lauv-roald, DVL, 0.000
1622117111.613, lauv-roald, DVL, 0.006
1622117111.683, lauv-roald, SmartX, 0.259
1622117112.016, lauv-roald, DVL, 0.008
1622117112.183, lauv-roald, SmartX, 0.279
1622117112.210, lauv-roald, DVL, 0.002
1622117112.413, lauv-roald, DVL, 0.000
1622117112.683, lauv-roald, SmartX, 0.308
1622117112.814, lauv-roald, DVL, 0.004
1622117113.013, lauv-roald, DVL, 0.012
1622117113.183, lauv-roald, SmartX, 0.269
1622117113.216, lauv-roald, DVL, 0.010
1622117113.613, lauv-roald, DVL, 0.000
1622117113.683, lauv-roald, SmartX, 0.289
1622117113.817, lauv-roald, DVL, 0.000
1622117114.015, lauv-roald, DVL, 0.004
1622117114.183, lauv-roald, SmartX, 0.239
1622117114.414, lauv-roald, DVL, 0.000
1622117114.611, lauv-roald, DVL, 0.000
1622117114.683, lauv-roald, SmartX, 0.308
1622117114.808, lauv-roald, DVL, 0.000
1622117115.183, lauv-roald, SmartX, 0.269
1622117115.212, lauv-roald, DVL, 0.021
1622117115.412, lauv-roald, DVL, 0.018
1622117115.613, lauv-roald, DVL, 0.003
1622117115.683, lauv-roald, SmartX, 0.298
1622117116.012, lauv-roald, DVL, 0.000
1622117116.183, lauv-roald, SmartX, 0.259
1622117116.211, lauv-roald, DVL, 0.000
1622117116.414, lauv-roald, DVL, 0.006
1622117116.683, lauv-roald, SmartX, 0.289
1622117116.811, lauv-roald, DVL, 0.000
1622117117.015, lauv-roald, DVL, 0.000
1622117117.183, lauv-roald, SmartX, 0.269
1622117117.213, lauv-roald, DVL, 0.003
1622117117.611, lauv-roald, DVL, 0.013
1622117117.683, lauv-roald, SmartX, 0.269
1622117117.813, lauv-roald, DVL, 0.004
1622117118.013, lauv-roald, DVL, 0.001
1622117118.183, lauv-roald, SmartX, 0.298
1622117118.410, lauv-roald, DVL, 0.008
1622117118.611, lauv-roald, DVL, 0.013
1622117118.682, lauv-roald, SmartX, 0.239
1622117118.810, lauv-roald, DVL, 0.013
1622117119.183, lauv-roald, SmartX, 0.298
1622117119.213, lauv-roald, DVL, 0.003
1622117119.410, lauv-roald, DVL, 0.002
1622117119.613, lauv-roald, DVL, 0.007
1622117119.682, lauv-roald, SmartX, 0.298
1622117120.021, lauv-roald, DVL, 0.018
1622117120.183, lauv-roald, SmartX, 0.279
1622117120.211, lauv-roald, DVL, 0.007
1622117120.411, lauv-roald, DVL, 0.000
1622117120.683, lauv-roald, SmartX, 0.279
1622117120.808, lauv-roald, DVL, 0.003
1622117121.013, lauv-roald, DVL, 0.007
1622117121.182, lauv-roald, SmartX, 0.249
1622117121.209, lauv-roald, DVL, 0.015
1622117121.614, lauv-roald, DVL, 0.006
1622117121.682, lauv-roald, SmartX, 0.338
1622117121.810, lauv-roald, DVL, 0.007
1622117122.012, lauv-roald, DVL, 0.010
1622117122.182, lauv-roald, SmartX, 0.308
1622117122.410, lauv-roald, DVL, 0.021
1622117122.616, lauv-roald, DVL, 0.020
1622117122.682, lauv-roald, SmartX, 0.298
1622117122.808, lauv-roald, DVL, 0.016
1622117123.182, lauv-roald, SmartX, 0.298
1622117123.211, lauv-roald, DVL, 0.008
1622117123.414, lauv-roald, DVL, 0.004
1622117123.610, lauv-roald, DVL, 0.019
1622117123.682, lauv-roald, SmartX, 0.259
1622117124.015, lauv-roald, DVL, 0.000
1622117124.182, lauv-roald, SmartX, 0.289
1622117124.213, lauv-roald, DVL, 0.000
1622117124.410, lauv-roald, DVL, 0.000
1622117124.682, lauv-roald, SmartX, 0.269
1622117124.811, lauv-roald, DVL, 0.000
1622117125.012, lauv-roald, DVL, 0.000
1622117125.182, lauv-roald, SmartX, 0.249
1622117125.210, lauv-roald, DVL, 0.000
1622117125.615, lauv-roald, DVL, 0.000
1622117125.682, lauv-roald, SmartX, 0.289
1622117125.812, lauv-roald, DVL, 0.000
1622117126.015, lauv-roald, DVL, 0.000
1622117126.182, lauv-roald, SmartX, 0.308
1622117126.411, lauv-roald, DVL, 0.003
1622117126.612, lauv-roald, DVL, 0.009
1622117126.682, lauv-roald, SmartX, 0.298
1622117126.810, lauv-roald, DVL, 0.004
1622117127.182, lauv-roald, SmartX, 0.298
1622117127.210, lauv-roald, DVL, 0.006
1622117127.413, lauv-roald, DVL, 0.006
1622117127.613, lauv-roald, DVL, 0.018
1622117127.682, lauv-roald, SmartX, 0.298
1622117128.013, lauv-roald, DVL, 0.014
1622117128.182, lauv-roald, SmartX, 0.318
1622117128.219, lauv-roald, DVL, 0.016
1622117128.413, lauv-roald, DVL, 0.023
1622117128.682, lauv-roald, SmartX, 0.269
1622117128.813, lauv-roald, DVL, 0.022
1622117129.014, lauv-roald, DVL, 0.014
1622117129.182, lauv-roald, SmartX, 0.298
1622117129.215, lauv-roald, DVL, 0.006
1622117129.612, lauv-roald, DVL, 0.009
1622117129.682, lauv-roald, SmartX, 0.249
1622117129.813, lauv-roald, DVL, 0.006
1622117130.011, lauv-roald, DVL, 0.011
1622117130.182, lauv-roald, SmartX, 0.328
1622117130.410, lauv-roald, DVL, 0.003
1622117130.615, lauv-roald, DVL, 0.025
1622117130.682, lauv-roald, SmartX, 0.338
1622117130.813, lauv-roald, DVL, 0.036
1622117131.182, lauv-roald, SmartX, 0.328
1622117131.213, lauv-roald, DVL, 0.045
1622117131.409, lauv-roald, DVL, 0.034
1622117131.611, lauv-roald, DVL, 0.035
1622117131.682, lauv-roald, SmartX, 0.328
1622117132.012, lauv-roald, DVL, 0.037
1622117132.182, lauv-roald, SmartX, 0.338
1622117132.215, lauv-roald, DVL, 0.017
1622117132.412, lauv-roald, DVL, 0.012
1622117132.682, lauv-roald, SmartX, 0.308
1622117132.811, lauv-roald, DVL, 0.014
1622117133.015, lauv-roald, DVL, 0.010
1622117133.182, lauv-roald, SmartX, 0.269
1622117133.212, lauv-roald, DVL, 0.002
1622117133.614, lauv-roald, DVL, 0.000
1622117133.681, lauv-roald, SmartX, 0.298
1622117133.811, lauv-roald, DVL, 0.000
1622117134.012, lauv-roald, DVL, 0.000
1622117134.181, lauv-roald, SmartX, 0.249
1622117134.413, lauv-roald, DVL, 0.000
1622117134.615, lauv-roald, DVL, 0.004
1622117134.681, lauv-roald, SmartX, 0.298
1622117134.813, lauv-roald, DVL, 0.002
1622117135.182, lauv-roald, SmartX, 0.298
1622117135.211, lauv-roald, DVL, 0.020
1622117135.409, lauv-roald, DVL, 0.007
1622117135.614, lauv-roald, DVL, 0.008
1622117135.682, lauv-roald, SmartX, 0.318
1622117136.011, lauv-roald, DVL, 0.000
1622117136.181, lauv-roald, SmartX, 0.308
1622117136.214, lauv-roald, DVL, 0.008
1622117136.413, lauv-roald, DVL, 0.013
1622117136.681, lauv-roald, SmartX, 0.279
1622117136.812, lauv-roald, DVL, 0.004
1622117137.012, lauv-roald, DVL, 0.000
1622117137.181, lauv-roald, SmartX, 0.289
1622117137.215, lauv-roald, DVL, 0.000
1622117137.612, lauv-roald, DVL, 0.000
1622117137.681, lauv-roald, SmartX, 0.289
1622117137.815, lauv-roald, DVL, 0.000
1622117138.015, lauv-roald, DVL, 0.000
1622117138.181, lauv-roald, SmartX, 0.249
1622117138.414, lauv-roald, DVL, 0.000
1622117138.614, lauv-roald, DVL, 0.000
1622117138.681, lauv-roald, SmartX, 0.289
1622117138.810, lauv-roald, DVL, 0.000
1622117139.181, lauv-roald, SmartX, 0.289
1622117139.211, lauv-roald, DVL, 0.022
1622117139.413, lauv-roald, DVL, 0.018
1622117139.612, lauv-roald, DVL, 0.000
1622117139.681, lauv-roald, SmartX, 0.298
1622117140.013, lauv-roald, DVL, 0.003
1622117140.181, lauv-roald, SmartX, 0.259
1622117140.218, lauv-roald, DVL, 0.001
1622117140.415, lauv-roald, DVL, 0.000
1622117140.681, lauv-roald, SmartX, 0.269
1622117140.815, lauv-roald, DVL, 0.000
1622117141.011, lauv-roald, DVL, 0.000
