timestamp, system, entity , value (m/s)
1625577336.075, lauv-roald, DVL, 1501.771
1625577336.209, lauv-roald, SmartX, 1489.580
1625577336.473, lauv-roald, DVL, 1501.786
1625577336.676, lauv-roald, DVL, 1501.785
1625577336.709, lauv-roald, SmartX, 1489.560
1625577336.873, lauv-roald, DVL, 1501.794
1625577337.209, lauv-roald, SmartX, 1489.460
1625577337.271, lauv-roald, DVL, 1501.804
1625577337.472, lauv-roald, DVL, 1501.824
1625577337.676, lauv-roald, DVL, 1501.832
1625577337.709, lauv-roald, SmartX, 1489.520
1625577338.072, lauv-roald, DVL, 1501.848
1625577338.209, lauv-roald, SmartX, 1489.610
1625577338.272, lauv-roald, DVL, 1501.848
1625577338.474, lauv-roald, DVL, 1501.863
1625577338.709, lauv-roald, SmartX, 1489.830
1625577338.875, lauv-roald, DVL, 1501.883
1625577339.075, lauv-roald, DVL, 1501.904
1625577339.209, lauv-roald, SmartX, 1490.030
1625577339.276, lauv-roald, DVL, 1501.911
1625577339.675, lauv-roald, DVL, 1501.940
1625577339.709, lauv-roald, SmartX, 1490.160
1625577339.875, lauv-roald, DVL, 1501.959
1625577340.076, lauv-roald, DVL, 1501.970
1625577340.209, lauv-roald, SmartX, 1490.250
1625577340.474, lauv-roald, DVL, 1501.989
1625577340.675, lauv-roald, DVL, 1501.987
1625577340.708, lauv-roald, SmartX, 1490.310
1625577340.872, lauv-roald, DVL, 1502.006
1625577341.208, lauv-roald, SmartX, 1490.330
1625577341.276, lauv-roald, DVL, 1502.015
1625577341.474, lauv-roald, DVL, 1502.033
1625577341.672, lauv-roald, DVL, 1502.046
1625577341.709, lauv-roald, SmartX, 1490.360
1625577342.075, lauv-roald, DVL, 1502.060
1625577342.208, lauv-roald, SmartX, 1490.470
1625577342.277, lauv-roald, DVL, 1502.066
1625577342.474, lauv-roald, DVL, 1502.073
1625577342.708, lauv-roald, SmartX, 1490.510
1625577342.874, lauv-roald, DVL, 1502.105
1625577343.077, lauv-roald, DVL, 1502.112
1625577343.208, lauv-roald, SmartX, 1490.610
1625577343.277, lauv-roald, DVL, 1502.126
1625577343.678, lauv-roald, DVL, 1502.125
1625577343.708, lauv-roald, SmartX, 1490.730
1625577343.875, lauv-roald, DVL, 1502.144
1625577344.075, lauv-roald, DVL, 1502.157
1625577344.208, lauv-roald, SmartX, 1490.650
1625577344.476, lauv-roald, DVL, 1502.150
1625577344.676, lauv-roald, DVL, 1502.170
1625577344.708, lauv-roald, SmartX, 1490.260
1625577344.875, lauv-roald, DVL, 1502.169
1625577345.208, lauv-roald, SmartX, 1489.700
1625577345.275, lauv-roald, DVL, 1502.166
1625577345.476, lauv-roald, DVL, 1502.178
1625577345.674, lauv-roald, DVL, 1502.156
1625577345.708, lauv-roald, SmartX, 1489.660
1625577346.077, lauv-roald, DVL, 1502.118
1625577346.208, lauv-roald, SmartX, 1489.380
1625577346.277, lauv-roald, DVL, 1502.101
1625577346.475, lauv-roald, DVL, 1502.080
1625577346.708, lauv-roald, SmartX, 1489.320
1625577346.877, lauv-roald, DVL, 1502.025
1625577347.074, lauv-roald, DVL, 1501.994
1625577347.208, lauv-roald, SmartX, 1489.590
1625577347.275, lauv-roald, DVL, 1501.961
1625577347.676, lauv-roald, DVL, 1501.916
1625577347.708, lauv-roald, SmartX, 1489.780
1625577347.873, lauv-roald, DVL, 1501.891
1625577348.078, lauv-roald, DVL, 1501.870
1625577348.208, lauv-roald, SmartX, 1489.750
1625577348.473, lauv-roald, DVL, 1501.835
1625577348.674, lauv-roald, DVL, 1501.820
1625577348.708, lauv-roald, SmartX, 1489.600
1625577348.876, lauv-roald, DVL, 1501.815
1625577349.208, lauv-roald, SmartX, 1489.450
1625577349.277, lauv-roald, DVL, 1501.792
1625577349.474, lauv-roald, DVL, 1501.769
1625577349.680, lauv-roald, DVL, 1501.759
1625577349.708, lauv-roald, SmartX, 1489.280
1625577350.075, lauv-roald, DVL, 1501.704
1625577350.208, lauv-roald, SmartX, 1489.120
1625577350.276, lauv-roald, DVL, 1501.686
1625577350.474, lauv-roald, DVL, 1501.666
1625577350.708, lauv-roald, SmartX, 1488.810
1625577350.876, lauv-roald, DVL, 1501.618
1625577351.073, lauv-roald, DVL, 1501.592
1625577351.208, lauv-roald, SmartX, 1489.210
1625577351.273, lauv-roald, DVL, 1501.570
1625577351.676, lauv-roald, DVL, 1501.529
1625577351.708, lauv-roald, SmartX, 1489.480
1625577351.874, lauv-roald, DVL, 1501.515
1625577352.078, lauv-roald, DVL, 1501.516
1625577352.208, lauv-roald, SmartX, 1489.600
1625577352.476, lauv-roald, DVL, 1501.500
1625577352.676, lauv-roald, DVL, 1501.514
1625577352.708, lauv-roald, SmartX, 1489.330
1625577352.876, lauv-roald, DVL, 1501.504
1625577353.208, lauv-roald, SmartX, 1489.130
1625577353.276, lauv-roald, DVL, 1501.478
1625577353.476, lauv-roald, DVL, 1501.481
1625577353.675, lauv-roald, DVL, 1501.483
1625577353.708, lauv-roald, SmartX, 1489.410
1625577354.076, lauv-roald, DVL, 1501.449
1625577354.208, lauv-roald, SmartX, 1489.130
1625577354.277, lauv-roald, DVL, 1501.432
1625577354.476, lauv-roald, DVL, 1501.419
1625577354.708, lauv-roald, SmartX, 1488.460
1625577354.876, lauv-roald, DVL, 1501.391
1625577355.078, lauv-roald, DVL, 1501.385
1625577355.208, lauv-roald, SmartX, 1487.800
1625577355.274, lauv-roald, DVL, 1501.356
1625577355.677, lauv-roald, DVL, 1501.303
1625577355.708, lauv-roald, SmartX, 1487.910
1625577355.876, lauv-roald, DVL, 1501.280
1625577356.073, lauv-roald, DVL, 1501.236
1625577356.208, lauv-roald, SmartX, 1487.800
1625577356.474, lauv-roald, DVL, 1501.172
1625577356.678, lauv-roald, DVL, 1501.170
1625577356.708, lauv-roald, SmartX, 1488.020
1625577356.876, lauv-roald, DVL, 1501.131
1625577357.208, lauv-roald, SmartX, 1488.360
1625577357.276, lauv-roald, DVL, 1501.077
1625577357.473, lauv-roald, DVL, 1501.077
1625577357.674, lauv-roald, DVL, 1501.065
1625577357.708, lauv-roald, SmartX, 1488.520
1625577358.078, lauv-roald, DVL, 1501.058
1625577358.208, lauv-roald, SmartX, 1488.150
1625577358.276, lauv-roald, DVL, 1501.031
1625577358.477, lauv-roald, DVL, 1501.036
1625577358.708, lauv-roald, SmartX, 1488.160
1625577358.877, lauv-roald, DVL, 1501.021
1625577359.074, lauv-roald, DVL, 1501.011
1625577359.207, lauv-roald, SmartX, 1488.220
1625577359.276, lauv-roald, DVL, 1500.988
1625577359.678, lauv-roald, DVL, 1500.975
1625577359.707, lauv-roald, SmartX, 1488.520
1625577359.876, lauv-roald, DVL, 1500.990
1625577360.080, lauv-roald, DVL, 1500.977
1625577360.207, lauv-roald, SmartX, 1488.610
1625577360.473, lauv-roald, DVL, 1500.974
1625577360.676, lauv-roald, DVL, 1500.984
1625577360.707, lauv-roald, SmartX, 1488.540
1625577360.876, lauv-roald, DVL, 1500.983
1625577361.207, lauv-roald, SmartX, 1488.640
1625577361.275, lauv-roald, DVL, 1500.969
1625577361.477, lauv-roald, DVL, 1500.977
1625577361.676, lauv-roald, DVL, 1500.968
1625577361.710, lauv-roald, SmartX, 1488.900
1625577362.077, lauv-roald, DVL, 1500.958
1625577362.207, lauv-roald, SmartX, 1488.930
1625577362.278, lauv-roald, DVL, 1500.955
1625577362.475, lauv-roald, DVL, 1500.950
1625577362.707, lauv-roald, SmartX, 1488.690
1625577362.874, lauv-roald, DVL, 1500.918
1625577363.075, lauv-roald, DVL, 1500.930
1625577363.207, lauv-roald, SmartX, 1488.550
1625577363.277, lauv-roald, DVL, 1500.892
1625577363.675, lauv-roald, DVL, 1500.888
1625577363.707, lauv-roald, SmartX, 1487.920
1625577363.876, lauv-roald, DVL, 1500.877
1625577364.076, lauv-roald, DVL, 1500.852
1625577364.207, lauv-roald, SmartX, 1487.450
1625577364.477, lauv-roald, DVL, 1500.815
1625577364.676, lauv-roald, DVL, 1500.823
1625577364.707, lauv-roald, SmartX, 1487.520
1625577364.878, lauv-roald, DVL, 1500.784
1625577365.207, lauv-roald, SmartX, 1487.570
1625577365.276, lauv-roald, DVL, 1500.744
1625577365.474, lauv-roald, DVL, 1500.735
1625577365.677, lauv-roald, DVL, 1500.707
1625577365.707, lauv-roald, SmartX, 1488.120
1625577366.075, lauv-roald, DVL, 1500.667
1625577366.207, lauv-roald, SmartX, 1488.090
1625577366.277, lauv-roald, DVL, 1500.647
1625577366.478, lauv-roald, DVL, 1500.634
1625577366.707, lauv-roald, SmartX, 1487.890
1625577366.876, lauv-roald, DVL, 1500.609
1625577367.077, lauv-roald, DVL, 1500.606
1625577367.207, lauv-roald, SmartX, 1487.650
1625577367.274, lauv-roald, DVL, 1500.590
1625577367.677, lauv-roald, DVL, 1500.579
1625577367.707, lauv-roald, SmartX, 1487.740
1625577367.873, lauv-roald, DVL, 1500.568
1625577368.075, lauv-roald, DVL, 1500.561
1625577368.207, lauv-roald, SmartX, 1488.100
1625577368.476, lauv-roald, DVL, 1500.545
1625577368.674, lauv-roald, DVL, 1500.535
1625577368.707, lauv-roald, SmartX, 1488.590
1625577368.875, lauv-roald, DVL, 1500.532
1625577369.207, lauv-roald, SmartX, 1489.130
1625577369.276, lauv-roald, DVL, 1500.498
1625577369.480, lauv-roald, DVL, 1500.518
1625577369.676, lauv-roald, DVL, 1500.516
1625577369.707, lauv-roald, SmartX, 1489.710
1625577370.076, lauv-roald, DVL, 1500.511
1625577370.207, lauv-roald, SmartX, 1490.110
1625577370.277, lauv-roald, DVL, 1500.500
1625577370.476, lauv-roald, DVL, 1500.508
1625577370.707, lauv-roald, SmartX, 1490.390
1625577370.874, lauv-roald, DVL, 1500.488
1625577371.073, lauv-roald, DVL, 1500.494
1625577371.207, lauv-roald, SmartX, 1491.370
1625577371.275, lauv-roald, DVL, 1500.491
1625577371.675, lauv-roald, DVL, 1500.497
1625577371.707, lauv-roald, SmartX, 1491.460
1625577371.875, lauv-roald, DVL, 1500.509
1625577372.077, lauv-roald, DVL, 1500.510
1625577372.207, lauv-roald, SmartX, 1491.470
1625577372.478, lauv-roald, DVL, 1500.504
1625577372.679, lauv-roald, DVL, 1500.510
1625577372.707, lauv-roald, SmartX, 1492.350
1625577372.877, lauv-roald, DVL, 1500.533
1625577373.207, lauv-roald, SmartX, 1492.280
1625577373.279, lauv-roald, DVL, 1500.527
1625577373.477, lauv-roald, DVL, 1500.536
1625577373.676, lauv-roald, DVL, 1500.546
1625577373.707, lauv-roald, SmartX, 1492.170
1625577374.078, lauv-roald, DVL, 1500.551
1625577374.207, lauv-roald, SmartX, 1492.070
1625577374.277, lauv-roald, DVL, 1500.565
1625577374.479, lauv-roald, DVL, 1500.570
1625577374.707, lauv-roald, SmartX, 1491.970
1625577374.875, lauv-roald, DVL, 1500.575
1625577375.078, lauv-roald, DVL, 1500.585
1625577375.207, lauv-roald, SmartX, 1491.920
1625577375.277, lauv-roald, DVL, 1500.580
1625577375.680, lauv-roald, DVL, 1500.594
1625577375.707, lauv-roald, SmartX, 1491.510
1625577375.876, lauv-roald, DVL, 1500.604
1625577376.077, lauv-roald, DVL, 1500.606
1625577376.207, lauv-roald, SmartX, 1490.760
1625577376.477, lauv-roald, DVL, 1500.611
1625577376.676, lauv-roald, DVL, 1500.596
1625577376.706, lauv-roald, SmartX, 1490.220
1625577376.874, lauv-roald, DVL, 1500.606
1625577377.206, lauv-roald, SmartX, 1489.240
1625577377.278, lauv-roald, DVL, 1500.605
1625577377.477, lauv-roald, DVL, 1500.626
1625577377.679, lauv-roald, DVL, 1500.614
1625577377.706, lauv-roald, SmartX, 1487.400
1625577378.074, lauv-roald, DVL, 1500.614
1625577378.206, lauv-roald, SmartX, 1488.020
1625577378.274, lauv-roald, DVL, 1500.594
1625577378.474, lauv-roald, DVL, 1500.625
1625577378.706, lauv-roald, SmartX, 1487.080
1625577378.873, lauv-roald, DVL, 1500.602
1625577379.076, lauv-roald, DVL, 1500.631
1625577379.206, lauv-roald, SmartX, 1485.920
1625577379.276, lauv-roald, DVL, 1500.607
1625577379.674, lauv-roald, DVL, 1500.633
1625577379.706, lauv-roald, SmartX, 1486.020
1625577379.874, lauv-roald, DVL, 1500.633
1625577380.076, lauv-roald, DVL, 1500.668
1625577380.206, lauv-roald, SmartX, 1485.970
1625577380.476, lauv-roald, DVL, 1500.659
1625577380.674, lauv-roald, DVL, 1500.667
1625577380.706, lauv-roald, SmartX, 1484.950
1625577380.876, lauv-roald, DVL, 1500.663
1625577381.206, lauv-roald, SmartX, 1483.930
1625577381.274, lauv-roald, DVL, 1500.657
1625577381.471, lauv-roald, DVL, 1500.678
1625577381.675, lauv-roald, DVL, 1500.678
1625577381.706, lauv-roald, SmartX, 1484.150
1625577382.076, lauv-roald, DVL, 1500.692
1625577382.206, lauv-roald, SmartX, 1484.010
1625577382.273, lauv-roald, DVL, 1500.683
1625577382.474, lauv-roald, DVL, 1500.694
1625577382.706, lauv-roald, SmartX, 1484.140
1625577382.876, lauv-roald, DVL, 1500.710
1625577383.073, lauv-roald, DVL, 1500.712
1625577383.206, lauv-roald, SmartX, 1484.040
1625577383.275, lauv-roald, DVL, 1500.703
1625577383.673, lauv-roald, DVL, 1500.738
1625577383.706, lauv-roald, SmartX, 1484.080
1625577383.874, lauv-roald, DVL, 1500.735
1625577384.075, lauv-roald, DVL, 1500.758
1625577384.206, lauv-roald, SmartX, 1483.950
1625577384.476, lauv-roald, DVL, 1500.753
1625577384.673, lauv-roald, DVL, 1500.768
1625577384.706, lauv-roald, SmartX, 1483.720
1625577384.876, lauv-roald, DVL, 1500.769
1625577385.206, lauv-roald, SmartX, 1483.670
1625577385.273, lauv-roald, DVL, 1500.775
1625577385.473, lauv-roald, DVL, 1500.803
1625577385.672, lauv-roald, DVL, 1500.827
1625577385.706, lauv-roald, SmartX, 1483.920
1625577386.073, lauv-roald, DVL, 1500.819
1625577386.206, lauv-roald, SmartX, 1483.710
1625577386.273, lauv-roald, DVL, 1500.813
1625577386.474, lauv-roald, DVL, 1500.839
1625577386.706, lauv-roald, SmartX, 1483.740
1625577386.874, lauv-roald, DVL, 1500.846
1625577387.076, lauv-roald, DVL, 1500.853
1625577387.206, lauv-roald, SmartX, 1483.880
1625577387.276, lauv-roald, DVL, 1500.867
1625577387.672, lauv-roald, DVL, 1500.860
1625577387.705, lauv-roald, SmartX, 1483.750
1625577387.877, lauv-roald, DVL, 1500.877
1625577388.074, lauv-roald, DVL, 1500.859
1625577388.205, lauv-roald, SmartX, 1483.830
1625577388.474, lauv-roald, DVL, 1500.869
1625577388.674, lauv-roald, DVL, 1500.875
1625577388.705, lauv-roald, SmartX, 1483.790
1625577388.873, lauv-roald, DVL, 1500.888
1625577389.205, lauv-roald, SmartX, 1483.600
1625577389.274, lauv-roald, DVL, 1500.869
1625577389.477, lauv-roald, DVL, 1500.882
1625577389.674, lauv-roald, DVL, 1500.887
1625577389.705, lauv-roald, SmartX, 1483.680
1625577390.076, lauv-roald, DVL, 1500.882
1625577390.205, lauv-roald, SmartX, 1483.470
1625577390.275, lauv-roald, DVL, 1500.872
1625577390.474, lauv-roald, DVL, 1500.875
1625577390.705, lauv-roald, SmartX, 1483.400
1625577390.876, lauv-roald, DVL, 1500.864
1625577391.073, lauv-roald, DVL, 1500.860
1625577391.205, lauv-roald, SmartX, 1483.320
1625577391.274, lauv-roald, DVL, 1500.849
1625577391.676, lauv-roald, DVL, 1500.853
1625577391.705, lauv-roald, SmartX, 1483.270
1625577391.876, lauv-roald, DVL, 1500.844
1625577392.075, lauv-roald, DVL, 1500.844
1625577392.205, lauv-roald, SmartX, 1483.310
1625577392.472, lauv-roald, DVL, 1500.831
1625577392.676, lauv-roald, DVL, 1500.828
1625577392.705, lauv-roald, SmartX, 1483.320
1625577392.875, lauv-roald, DVL, 1500.810
1625577393.205, lauv-roald, SmartX, 1483.190
1625577393.273, lauv-roald, DVL, 1500.815
1625577393.476, lauv-roald, DVL, 1500.807
1625577393.674, lauv-roald, DVL, 1500.803
1625577393.705, lauv-roald, SmartX, 1483.240
1625577394.072, lauv-roald, DVL, 1500.802
1625577394.205, lauv-roald, SmartX, 1483.040
1625577394.276, lauv-roald, DVL, 1500.797
1625577394.476, lauv-roald, DVL, 1500.794
1625577394.705, lauv-roald, SmartX, 1483.020
1625577394.872, lauv-roald, DVL, 1500.779
1625577395.074, lauv-roald, DVL, 1500.792
1625577395.205, lauv-roald, SmartX, 1482.890
1625577395.277, lauv-roald, DVL, 1500.790
1625577395.673, lauv-roald, DVL, 1500.796
1625577395.705, lauv-roald, SmartX, 1482.600
1625577395.876, lauv-roald, DVL, 1500.811
1625577396.074, lauv-roald, DVL, 1500.818
1625577396.205, lauv-roald, SmartX, 1482.530
1625577396.475, lauv-roald, DVL, 1500.815
1625577396.673, lauv-roald, DVL, 1500.831
1625577396.705, lauv-roald, SmartX, 1482.470
1625577396.876, lauv-roald, DVL, 1500.835
1625577397.205, lauv-roald, SmartX, 1482.310
1625577397.276, lauv-roald, DVL, 1500.851
1625577397.473, lauv-roald, DVL, 1500.875
1625577397.675, lauv-roald, DVL, 1500.877
1625577397.705, lauv-roald, SmartX, 1482.390
1625577398.076, lauv-roald, DVL, 1500.892
1625577398.205, lauv-roald, SmartX, 1482.410
1625577398.276, lauv-roald, DVL, 1500.894
1625577398.475, lauv-roald, DVL, 1500.916
1625577398.705, lauv-roald, SmartX, 1482.250
1625577398.874, lauv-roald, DVL, 1500.917
1625577399.075, lauv-roald, DVL, 1500.932
1625577399.205, lauv-roald, SmartX, 1482.110
1625577399.274, lauv-roald, DVL, 1500.936
1625577399.672, lauv-roald, DVL, 1500.932
1625577399.705, lauv-roald, SmartX, 1482.170
1625577399.873, lauv-roald, DVL, 1500.943
1625577400.076, lauv-roald, DVL, 1500.958
1625577400.205, lauv-roald, SmartX, 1481.940
1625577400.473, lauv-roald, DVL, 1500.951
1625577400.673, lauv-roald, DVL, 1500.966
1625577400.705, lauv-roald, SmartX, 1482.030
1625577400.876, lauv-roald, DVL, 1500.978
1625577401.205, lauv-roald, SmartX, 1482.230
1625577401.274, lauv-roald, DVL, 1500.951
1625577401.477, lauv-roald, DVL, 1500.973
1625577401.673, lauv-roald, DVL, 1500.965
1625577401.705, lauv-roald, SmartX, 1482.110
1625577402.073, lauv-roald, DVL, 1500.985
1625577402.205, lauv-roald, SmartX, 1482.200
1625577402.276, lauv-roald, DVL, 1500.985
1625577402.475, lauv-roald, DVL, 1500.981
1625577402.705, lauv-roald, SmartX, 1481.970
1625577402.873, lauv-roald, DVL, 1500.982
1625577403.074, lauv-roald, DVL, 1500.982
1625577403.205, lauv-roald, SmartX, 1482.050
1625577403.274, lauv-roald, DVL, 1500.975
1625577403.674, lauv-roald, DVL, 1500.976
1625577403.705, lauv-roald, SmartX, 1482.000
1625577403.873, lauv-roald, DVL, 1500.989
1625577404.075, lauv-roald, DVL, 1500.981
1625577404.205, lauv-roald, SmartX, 1481.870
1625577404.477, lauv-roald, DVL, 1500.960
1625577404.676, lauv-roald, DVL, 1500.988
1625577404.704, lauv-roald, SmartX, 1481.990
1625577404.876, lauv-roald, DVL, 1500.978
1625577405.204, lauv-roald, SmartX, 1481.990
1625577405.274, lauv-roald, DVL, 1500.974
1625577405.476, lauv-roald, DVL, 1500.988
1625577405.674, lauv-roald, DVL, 1500.993
1625577405.704, lauv-roald, SmartX, 1481.950
1625577406.076, lauv-roald, DVL, 1500.987
1625577406.205, lauv-roald, SmartX, 1481.940
1625577406.276, lauv-roald, DVL, 1500.972
1625577406.475, lauv-roald, DVL, 1500.994
1625577406.704, lauv-roald, SmartX, 1481.930
1625577406.877, lauv-roald, DVL, 1500.984
1625577407.074, lauv-roald, DVL, 1501.001
1625577407.205, lauv-roald, SmartX, 1481.910
1625577407.275, lauv-roald, DVL, 1500.993
1625577407.673, lauv-roald, DVL, 1501.001
1625577407.704, lauv-roald, SmartX, 1481.990
1625577407.873, lauv-roald, DVL, 1500.989
1625577408.076, lauv-roald, DVL, 1501.002
1625577408.204, lauv-roald, SmartX, 1481.880
1625577408.473, lauv-roald, DVL, 1500.982
1625577408.674, lauv-roald, DVL, 1500.997
1625577408.704, lauv-roald, SmartX, 1481.720
1625577408.875, lauv-roald, DVL, 1501.004
1625577409.204, lauv-roald, SmartX, 1481.680
1625577409.277, lauv-roald, DVL, 1500.973
1625577409.476, lauv-roald, DVL, 1501.001
1625577409.677, lauv-roald, DVL, 1500.987
1625577409.704, lauv-roald, SmartX, 1481.710
1625577410.075, lauv-roald, DVL, 1500.992
1625577410.204, lauv-roald, SmartX, 1481.550
1625577410.276, lauv-roald, DVL, 1500.995
1625577410.475, lauv-roald, DVL, 1500.986
1625577410.704, lauv-roald, SmartX, 1481.530
1625577410.874, lauv-roald, DVL, 1500.979
1625577411.074, lauv-roald, DVL, 1500.986
1625577411.204, lauv-roald, SmartX, 1481.500
1625577411.273, lauv-roald, DVL, 1500.974
1625577411.676, lauv-roald, DVL, 1500.976
1625577411.704, lauv-roald, SmartX, 1481.320
1625577411.873, lauv-roald, DVL, 1500.984
1625577412.073, lauv-roald, DVL, 1500.983
1625577412.204, lauv-roald, SmartX, 1481.400
1625577412.476, lauv-roald, DVL, 1500.986
1625577412.673, lauv-roald, DVL, 1500.989
1625577412.704, lauv-roald, SmartX, 1481.320
1625577412.874, lauv-roald, DVL, 1500.983
1625577413.204, lauv-roald, SmartX, 1481.260
1625577413.274, lauv-roald, DVL, 1500.982
1625577413.474, lauv-roald, DVL, 1501.002
1625577413.678, lauv-roald, DVL, 1501.009
1625577413.704, lauv-roald, SmartX, 1481.320
