timestamp, system, entity , validity (bitfield), x (m/s), y (m/s), z (m/s)
1625583374.562, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36693892, 0.12935725, -0.02994310
1625583374.760, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37052375, 0.12209885, 0.00559846
1625583374.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35704330, 0.15852632, 0.05963533
1625583375.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45519939, 0.15837772, 0.13343587
1625583375.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48827684, 0.15614070, 0.10882619
1625583375.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47775823, 0.17400733, 0.02721728
1625583376.161, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43820849, 0.19978979, -0.16672868
1625583376.360, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36322322, 0.16991198, -0.23148018
1625583376.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27682480, 0.15121679, -0.18989744
1625583376.962, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.28118742, 0.09359410, 0.15886292
1625583377.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36597437, 0.09822021, 0.26576598
1625583377.361, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.49635208, 0.13382232, 0.23296408
1625583377.759, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.57073075, 0.23414607, -0.02735728
1625583377.962, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.50173843, 0.21018569, -0.15800101
1625583378.168, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38553399, 0.14005597, -0.20878225
1625583378.563, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.25655484, 0.12694010, -0.05644571
1625583378.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.33163422, 0.13517641, 0.05779922
1625583378.962, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44803232, 0.10488966, 0.10760621
1625583379.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.52350503, 0.15477347, 0.01524111
1625583379.565, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47722429, 0.15770423, -0.06591481
1625583379.759, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.34734079, 0.14495814, -0.06524124
1625583380.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.29269937, 0.13468263, 0.10911005
1625583380.364, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35079071, 0.17583404, 0.11074771
1625583380.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.46348220, 0.17774999, 0.05702269
1625583380.962, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.50407243, 0.21217319, -0.11822774
1625583381.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44409353, 0.13657041, -0.11931404
1625583381.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38713580, 0.08769517, -0.09363620
1625583381.761, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35722724, 0.05539568, -0.01528622
1625583381.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.34030876, 0.15803319, 0.01028007
1625583382.162, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37628695, 0.20697698, 0.05603659
1625583382.562, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41592145, 0.23386213, 0.11596620
1625583382.760, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44435206, 0.22484416, 0.03914006
1625583382.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42992342, 0.15668736, -0.03167230
1625583383.362, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41466695, 0.09442236, -0.05936434
1625583383.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39020923, 0.10797369, -0.05028132
1625583383.761, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38410035, 0.11469557, -0.02373680
1625583384.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43709755, 0.12484361, -0.00054859
1625583384.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45084962, 0.17381117, 0.01782613
1625583384.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.46809286, 0.17628133, 0.01777359
1625583384.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36635524, 0.16185363, -0.01552598
1625583385.167, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30096108, 0.14837867, -0.02267354
1625583385.364, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27798009, 0.11918823, 0.02857819
1625583385.761, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39885941, 0.15066107, 0.07584158
1625583385.967, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.49119580, 0.16564035, 0.03813658
1625583386.163, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.55550683, 0.14687440, -0.03381984
1625583386.563, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44895053, 0.10231426, -0.10634912
1625583386.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37392536, 0.13590336, -0.08829057
1625583386.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27301839, 0.13167724, -0.02796715
1625583387.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.32036287, 0.14788869, 0.11836818
1625583387.565, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35260013, 0.17143060, 0.12010358
1625583387.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43284726, 0.15688078, 0.06336210
1625583388.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.49029601, 0.12060247, -0.05262419
1625583388.362, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44991422, 0.09169064, -0.10976673
1625583388.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38074118, 0.07202570, -0.11418748
1625583388.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.33231294, 0.11922813, 0.02394029
1625583389.163, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38221043, 0.16891447, 0.08447479
1625583389.366, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38833880, 0.17616174, 0.07620879
1625583389.761, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.46621460, 0.09407885, 0.01851525
1625583389.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44785914, 0.08868536, -0.02283900
1625583390.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42613107, 0.08727814, -0.05362884
1625583390.565, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.34892240, 0.09819973, -0.01391154
1625583390.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.34505367, 0.12122114, -0.01251031
1625583390.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36820292, 0.15291722, -0.01880467
1625583391.362, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42186305, 0.13174346, 0.02977923
1625583391.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43059483, 0.10552648, 0.02216394
1625583391.760, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44332319, 0.09887885, 0.01563905
1625583392.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39710075, 0.11225375, -0.03646577
1625583392.367, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37401152, 0.12810925, -0.02228640
1625583392.567, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35005423, 0.14935203, 0.02821064
1625583392.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39898902, 0.12816986, 0.13476261
1625583393.166, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.46326351, 0.10879881, 0.05028910
1625583393.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48825413, 0.06584260, -0.05271560
1625583393.761, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40593934, 0.11121775, -0.09807508
1625583393.967, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35417047, 0.15064225, -0.04658048
1625583394.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.33009076, 0.13859552, 0.00274179
1625583394.562, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37954664, 0.13793415, 0.04938907
1625583394.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41706097, 0.14013164, 0.03344853
1625583394.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43488342, 0.14285210, 0.00769750
1625583395.364, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42860061, 0.02640407, 0.03980169
1625583395.567, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41644269, 0.07232642, 0.01812847
1625583395.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38727215, 0.13991573, -0.01098130
1625583396.162, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41313910, 0.20537220, -0.05618691
1625583396.366, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41424286, 0.15369782, -0.08268162
1625583396.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41314900, 0.11009165, -0.05868931
1625583396.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37643203, 0.05912703, 0.01783708
1625583397.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.34553415, 0.04203079, 0.05805890
1625583397.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35637733, 0.08193865, 0.09880042
1625583397.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41565013, 0.15078457, 0.08973550
1625583397.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.46996337, 0.15958786, 0.04262030
1625583398.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.51164925, 0.16883670, -0.06810492
1625583398.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41501614, 0.05260062, -0.17337801
1625583398.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.31141138, 0.02876149, -0.13968457
1625583398.961, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.25033477, 0.03292299, -0.00247727
1625583399.366, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38399211, 0.15155406, 0.21598908
1625583399.565, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47720212, 0.16799407, 0.16525421
1625583399.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.54429066, 0.14005728, 0.06103947
1625583400.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45281649, 0.10935830, -0.15676932
1625583400.367, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36343420, 0.08012848, -0.16124941
1625583400.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27341169, 0.03894657, -0.09047374
1625583400.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.29546085, 0.03949808, 0.08735282
1625583401.163, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38024488, 0.07696250, 0.14937353
1625583401.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43790135, 0.10414484, 0.14557829
1625583401.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.50580037, 0.08080745, 0.00967307
1625583401.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48220116, 0.12622905, -0.09985178
1625583402.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43855190, 0.11690255, -0.19635259
1625583402.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.28964555, 0.09401205, -0.09296082
1625583402.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27744597, 0.11917970, 0.03585873
1625583402.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30991220, 0.11892025, 0.14657953
1625583403.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48654547, 0.04977530, 0.13872704
1625583403.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.53117657, 0.06926985, 0.07136167
1625583403.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.50768995, 0.09896517, -0.03674308
1625583404.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37976611, 0.08387028, -0.16893886
1625583404.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.28859502, 0.11461204, -0.10964357
1625583404.565, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.25470594, 0.16667528, 0.01717546
1625583404.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40076533, 0.11007614, 0.17507333
1625583405.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.49486989, 0.06125148, 0.11693450
1625583405.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.52448118, 0.00451523, -0.01958876
1625583405.759, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42654616, 0.02390236, -0.13228210
1625583405.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36784065, 0.08597182, -0.06898055
1625583406.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.32963252, 0.08632921, -0.00382241
1625583406.563, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.34640354, 0.12286414, 0.04395594
1625583406.760, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42019716, 0.15497732, 0.04092608
1625583406.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44063887, 0.11467627, 0.02645198
1625583407.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40259793, 0.03333253, -0.03134872
1625583407.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37994325, 0.03533688, -0.04004225
1625583407.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.33387202, 0.08157352, -0.00349477
1625583408.162, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38713986, 0.14401662, 0.00688246
1625583408.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41210181, 0.10742990, 0.00923293
1625583408.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45648465, 0.04454049, -0.00128020
1625583408.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38297403, 0.04209203, -0.04316768
1625583409.163, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.31990728, 0.09531654, 0.02903129
1625583409.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.31323665, 0.14663941, 0.10607925
1625583409.759, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40237647, 0.08565746, 0.03818765
1625583409.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45656699, 0.01013964, -0.04629987
1625583410.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45191354, -0.00039853, -0.10460445
1625583410.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39018750, 0.00514473, -0.07552827
1625583410.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35228491, 0.03352177, -0.02756478
1625583410.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.31619877, 0.10579160, 0.03343062
1625583411.364, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35196811, 0.20389718, 0.10724064
1625583411.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41543767, 0.16053973, 0.06514153
1625583411.764, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48047477, 0.07490684, -0.00835612
1625583412.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.46056014, 0.04984145, -0.15381597
1625583412.367, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38326931, 0.02417363, -0.13630857
1625583412.565, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30965796, 0.00421500, -0.08001260
1625583412.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.26762444, 0.12075978, 0.08850547
1625583413.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30946305, 0.17520574, 0.17848837
1625583413.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39984989, 0.25341809, 0.16467682
1625583413.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.51281118, 0.12658222, -0.04495138
1625583413.967, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.49493569, 0.06778546, -0.14270210
1625583414.163, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39055955, 0.07205705, -0.16089184
1625583414.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27771989, 0.00466780, -0.01237932
1625583414.759, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30167523, 0.01578002, 0.10227528
1625583414.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35470214, 0.11072270, 0.16384334
1625583415.366, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48295018, 0.17402649, -0.00188855
1625583415.567, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.46175027, 0.10402527, -0.10083997
1625583415.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39890939, 0.05953664, -0.13337424
1625583416.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.28560224, 0.05794791, -0.00589972
1625583416.364, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30982900, 0.06422704, 0.07749018
1625583416.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38323390, 0.09044475, 0.09928270
1625583416.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47842038, 0.21463813, -0.02671342
1625583417.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42866576, 0.16598737, -0.07414648
1625583417.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39190999, 0.09346291, -0.04489676
1625583417.761, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27669084, 0.06765740, 0.08269465
1625583417.962, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.32173210, 0.06164626, 0.13242299
1625583418.167, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40817949, 0.07160064, 0.10696956
1625583418.565, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48841494, 0.15798308, -0.12889493
1625583418.764, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.46000874, 0.12288778, -0.19567264
1625583418.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36637232, 0.10146540, -0.16886514
1625583419.364, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.23727109, 0.05806371, 0.04768236
1625583419.564, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27613407, 0.04402078, 0.12402311
1625583419.760, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35931569, 0.05690301, 0.17011642
1625583420.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.49299592, 0.23422083, 0.07027470
1625583420.363, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47186941, 0.20983107, -0.04592201
1625583420.565, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43673509, 0.10568541, -0.11456795
1625583420.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.31466299, 0.06551592, -0.10875910
1625583421.167, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27975178, 0.04208044, -0.04103953
1625583421.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.29746220, 0.03503653, 0.04943668
1625583421.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38570139, 0.03847264, 0.07324034
1625583421.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39466375, 0.05229302, 0.08260153
1625583422.166, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41211483, 0.09351445, 0.09517306
1625583422.574, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43708882, 0.22784519, -0.00192904
1625583422.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40860525, 0.21391506, -0.10743706
1625583422.967, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38858461, 0.14463554, -0.15689163
1625583423.367, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.29968345, -0.00947610, -0.07358715
1625583423.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.26930004, -0.04000725, 0.08455831
1625583423.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.33080655, 0.00358719, 0.24658439
1625583424.166, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47320747, 0.15815574, 0.11891481
1625583424.365, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.51352715, 0.17251125, -0.00850840
1625583424.567, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47269005, 0.15658215, -0.12021463
1625583424.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.33860040, 0.06258760, -0.16549845
1625583425.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27175224, 0.04600351, -0.06396503
1625583425.364, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.27905178, 0.03219754, 0.04034420
1625583425.761, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40664321, 0.06816916, 0.09283714
1625583425.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38747671, 0.12955058, 0.06857270
1625583426.166, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39885351, 0.12358934, 0.05068450
1625583426.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42005920, 0.14716461, -0.07117123
1625583426.764, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44829708, 0.11600576, -0.14292045
1625583426.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44672579, 0.03739557, -0.17890319
1625583427.367, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35336858, 0.02775782, -0.07945656
1625583427.567, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.29377463, 0.03592817, 0.02741323
1625583427.761, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.23655091, 0.04747477, 0.16378357
1625583428.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36057913, 0.18661648, 0.18099829
1625583428.364, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40644068, 0.20321052, 0.05071738
1625583428.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47441381, 0.13444096, -0.08689854
1625583428.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.43781921, -0.04082195, -0.19530609
1625583429.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37048638, -0.03842412, -0.13873097
1625583429.366, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30873507, -0.00322419, -0.01707816
1625583429.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.32879955, 0.14501373, 0.14261167
1625583429.970, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42137894, 0.15850039, 0.11508976
1625583430.167, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.44656867, 0.14444548, 0.04859817
1625583430.568, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42307669, 0.05564365, -0.09387088
1625583430.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35026303, -0.00110701, -0.11971215
1625583430.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30873871, 0.00932905, -0.07150317
1625583431.366, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.33511153, 0.05274516, 0.09019470
1625583431.567, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40022311, 0.03441318, 0.10524076
1625583431.763, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45838407, 0.05213672, 0.09278096
1625583432.165, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.47241995, 0.07859871, -0.06652870
1625583432.367, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40352631, 0.10694306, -0.11639126
1625583432.568, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.33738095, 0.12039043, -0.11862615
1625583432.964, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.25938496, 0.05006423, 0.00526562
1625583433.164, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.30481905, 0.05893233, 0.05288856
1625583433.367, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36392286, 0.02587465, 0.07777267
1625583433.764, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45258814, 0.05652617, 0.05448856
1625583433.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48807636, 0.09402640, 0.02868939
1625583434.167, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.48966253, 0.11430597, 0.01074998
1625583434.567, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.39800104, 0.08676126, -0.01677287
1625583434.762, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.37625787, 0.02347678, -0.05097871
1625583434.965, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36169559, -0.00426099, -0.06537491
1625583435.366, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36220610, 0.02437480, -0.02341234
1625583435.566, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.36377811, 0.07351699, 0.00539938
1625583435.760, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.35638320, 0.09789331, 0.02753050
1625583436.166, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.38906896, 0.10114016, 0.05054767
1625583436.369, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.40252665, 0.11332862, 0.04461101
1625583436.571, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.41030061, 0.12015508, 0.03644514
1625583436.966, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.42918453, 0.00274809, 0.00970701
1625583437.174, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 0.45334005, -0.00136271, -0.05357920
